chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,genus,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
0.01334744594,0.03391479365,0.218860447,1,0.5037033031,0.03255044689,0.01176254539,0.04272791811,0.5081327665,0.6972132284,0.7647212549,0.04649464723,0.008089186519,0.5105872421,0.2675142907,0.146791884,0.3514968992,0.3489853122,0.08824985089,0.0450726188,0.0604771096,0.5594996866,0.5921178775,0.4685569723,0.1303444355,0.1275902556,0.04335667623,0.02108978048,0.0592322863,0.3357858515,0.2223917583,0.01141953504,0.004880212217,0.03750119615,0.5707901296,1,1,0.05135974763,0.003420413466,0.01323489873,0.02835649624,0.1223242636,0.4765043408,0.1923915164,0.02549334067,0.01854505214,0.0687897698,0.8015810813,0.2808134991,0.1542385777,0.02361479374,0.005709819769,0.02589757107,0.02093613117,0.00738864271,0.02516967895,0.01458842983,0.008286848397,0.008780458646,0.05173161956,0.5466175114,0.2432432696,0.1287709008,0.008311733053,0.001064938451,0.1159578022,0.06540911998,0.006788887113,0.007222397232,0.005087323641,0.03242544921,0.06367428125,0.03599298129,0.1502281349,0.1219160029,0.07994035044,0.00689742544,0.003582867234,0.05492791083,0.0476772498,0.02183743354,0.01474747853,0.00745143906,0.04523383546,0.0556199587,0.02239204024,0.165935307,0.3247685808,0.4475404873,0.04107959264,0.01618748195,0.006339156319,0.01146110504,0.01667543622,0.01150277425,0.00950862802,0.009166454483,0.004168362644,0.009907755075,0.1269611878,0.175843488,0.1934536095,0.02341543283,0.01053671868,0.01862944944,0.0157437834,0.01636763698,0.01731944181,0.02464503302,0.007662092885,0.002552388847,0.01554232845,0.1758406068,0.1416381802,0.09537443799,0.008115421045,0.004867469414,0.03004320895,0.03757196683,0.09425877686,0.1186807443,0.1179491474,0.04034428348,0.06983194346,0.1291972991,0.4125720021,0.3049978128,0.1075920611,0.0194966173,0.0302718031,0.1725800618,0.3271056834,0.6585573874,0.8300248174,0.931028586,0.6659501857,1,1,1,0.340453833,0.3565085434,0.2632750867,0.3476832138,1,1,1,0.9258193968,1,1,0.9092368669,0.5901261787,0.7240980299,0.3655812664,0.9472089917,1,1,Hirundo,2204.879246,2253.636387,2111.894028,2258.92969,2310.934459,2261.405137,2251.170194,2514.691078,2631.092648,2507.32877,2342.106778,2218.508431,2081.989638,rustica
0.01037490581,0.02675447414,0.17727322,0.813799762,0.386012998,0.01995562787,0.006881190827,0.042113603,0.5666550902,1,1,0.05097433091,0.006244894722,1,0.5501650088,0.3171499003,0.4891556429,0.4973314006,0.1864550039,0.1134947288,0.1173674782,0.5694769993,0.5264815548,0.5909379949,0.3685681219,0.3742765826,0.08011892392,0.03549221337,0.04237050276,0.227058759,0.1485629364,0.01164642804,0.00431520353,0.05416266739,0.7684419291,0.8699487268,0.6623639165,0.03928701919,0.005963363524,0.01317568275,0.03874959166,0.184908949,0.7127892491,0.2705344305,0.02846223717,0.01525348506,0.07280373355,0.797150405,0.2792857341,0.2204753707,0.03050031435,0.007568705438,0.01548713367,0.01888167695,0.02072186004,0.07212082926,0.03177143081,0.008634184872,0.009390677641,0.07668290646,0.8592653397,0.2955480971,0.1296251407,0.01012919244,0.001623958461,0.09415360138,0.05242843116,0.003128803384,0.005163312332,0.004859596642,0.01635509763,0.02929368728,0.0366293643,0.2018114463,0.1281691896,0.07418512942,0.005284399727,0.001774955457,0.09804027153,0.06436701283,0.01669047782,0.01307466721,0.006412841409,0.04377063279,0.0626281975,0.03423958019,0.1971666553,0.2792001511,0.3353948892,0.02894330292,0.01174938126,0.02409170782,0.02226553692,0.01715226866,0.01257601298,0.01073602986,0.01352519372,0.007534334132,0.01322541747,0.1732114553,0.2854022238,0.3271627664,0.03505186609,0.01446526436,0.0201114396,0.01315597327,0.01257254144,0.01598054855,0.02753251117,0.004447968742,0.001602247941,0.01501989367,0.1603329003,0.1120877996,0.07803871959,0.007229283649,0.003968267231,0.0410329692,0.0342743983,0.04507440516,0.06320249849,0.0751105092,0.01958512165,0.01866599127,0.0610706984,0.3941535763,0.2871850083,0.1077786639,0.01532911809,0.01723551998,0.1048042715,0.1695079736,0.3759896148,0.5229201438,0.5367597024,0.2571601408,0.4958164988,0.804305032,0.9029841537,0.3126076026,0.2062515427,0.1119604966,0.1858791546,0.8692376721,1,1,1,1,1,1,1,1,0.3797229206,0.9584532919,1,1,Hirundo,2272.572094,2262.061927,2117.942507,2250.406717,2260.647962,2261.408833,2252.754226,2522.356707,2629.674484,2503.117893,2336.215557,2213.873326,2077.986944,rustica
0.9601764632,1,0.1629710664,0.1900130148,0.2511656522,0.4960896522,0.2398035414,0.03887851959,0.003242843666,0.007254681348,0.739426547,0.694945564,0.1484777374,0.09343916422,0.04100513894,0.5495915404,0.7518511929,0.6318368504,0.01067316856,0.01189335818,0.3217210687,0.7530056967,1,1,0.507825997,0.5207084914,1,0.5122956181,0.1741578247,1,1,0.1586600548,0.09049937092,0.02257575998,0.08820944678,0.189169975,0.3916289391,0.2316788942,0.08061195633,0.2257988134,0.5682550215,0.3116518097,0.07099208156,0.05244855939,0.7546619013,0.4975734292,0.05664060111,0.001738464898,0.00284611332,0.5870275741,1,0.3495791993,0.1468764536,0.3159950829,0.2212314684,0.0422638219,0.04313965927,1,1,0.03935112218,0.001493459752,0.001173581537,0.09551943668,0.4788156049,0.4417615055,0.02468480584,0.05354540326,0.08732999207,0.02480530875,0.02501008494,0.3560783117,0.5860298749,0.04005038652,0.001986715123,0.001052176447,0.01511365913,0.1037181533,0.1434296594,0.009198270209,0.00475705609,0.004167240857,0.01146729599,0.01397002243,0.05986075716,0.19206165,0.02562795502,0.01814547165,0.01148005279,0.01023078975,0.006879137602,0.003640048457,0.003120926168,0.001424837067,0.007209306258,0.008590241196,0.01169880308,0.005486856291,0.01452909365,0.01508692043,0.04227963295,0.04474042555,0.02606067553,0.01580737599,0.00644451975,0.005659283227,0.001660769637,0.01665145987,0.01011629317,0.01296715306,0.0007826264168,0.002520244301,0.007915979588,0.0114203122,0.01774323537,0.01867265504,0.01672457436,0.01102046517,0.01314987798,0.004136566066,0.06602350454,0.01566072795,0.01809499836,0.001212058428,0.004711534648,0.02982226598,0.03846181945,0.03534134401,0.04489526059,0.06504342144,0.04155914198,0.02279981828,0.007644061689,0.3777920786,0.03181157193,0.03062233735,0.002018604762,0.0396159635,0.3087923792,0.2371498216,0.1512783071,0.1502657697,0.1793919034,0.2324659296,0.04910684969,0.02203464544,1,0.1215009329,0.08450651175,0.006402033516,0.05899178446,1,1,0.5765068379,0.7619109349,0.7716856907,1,Hirundo,2262.885031,2226.544928,2236.170622,2240.018613,2261.064933,2322.262361,2418.525866,2316.294061,2188.22935,2148.811975,2223.342467,2262.616571,2246.780469,rustica
0.2599486764,0.6964844592,0.3885196586,0.3003416403,0.4536306202,0.6539441929,0.44738994,0.06407219573,0.001836270257,0.005046966892,0.7715494842,1,0.3339777687,0.3467149267,0.2077471046,0.3233285107,1,0.7005352948,0.06160668566,0.04173019437,0.06981261359,0.2557579448,0.498226932,0.5027768057,0.2203308234,0.1405873162,1,1,0.1446620761,0.6837369101,1,0.4083525087,0.2088732448,0.02845472351,0.008305573126,0.02151791686,0.5668631999,0.4516758513,0.1081756715,0.1306192754,0.4486806265,0.2401947043,0.05443993165,0.05718063215,1,0.8373468594,0.04008127485,0.001259671339,0.001489765757,0.2218069137,0.6538872467,0.4415380504,0.0363374012,0.1390266081,0.2048125009,0.03602337183,0.0355619643,0.7206955042,1,0.04560398235,0.001560509295,0.001161830447,0.02802953545,0.2414215746,0.361128213,0.01074297829,0.01054614202,0.01285453464,0.02466044824,0.03469585196,0.1078186363,0.3162262931,0.03098678156,0.006814587742,0.003907849179,0.009079865005,0.01398250782,0.01615035536,0.00238997549,0.001769235261,0.005582304855,0.01510963772,0.02231801661,0.01649910999,0.05294678926,0.02312725425,0.03953766267,0.03428548019,0.01841513802,0.0108867239,0.00441679771,0.002144068667,0.001207140258,0.01567775448,0.01279580773,0.01865007046,0.0013479747,0.003621723811,0.009344804232,0.02226663479,0.03288398757,0.02266085899,0.01673250933,0.01022474011,0.006991658143,0.002995394831,0.0442145077,0.01562537445,0.02040409355,0.00096876727,0.003994321136,0.01782484085,0.01440643491,0.01678443425,0.02873975175,0.03779876731,0.02786208327,0.01265098067,0.005495168375,0.2311015188,0.02596914923,0.02904324008,0.001596201844,0.02343076056,0.1511712122,0.1198144096,0.09494596393,0.08614071263,0.1132019606,0.1252228176,0.02942093333,0.01660571989,1,0.06260828466,0.05097948918,0.005172456966,0.09060581884,1,0.6751766835,0.3476207103,0.4379382365,0.5137788223,0.8068814509,0.04461107054,0.02749917267,0.9285422233,0.3268068364,0.1927399662,0.00706200389,0.02821743296,0.7720383548,1,1,1,0.7600174369,1,Hirundo,2194.337675,2213.94945,2235.88778,2303.536213,2356.985935,2325.244984,2419.66015,2311.745107,2185.420047,2150.301887,2225.445219,2262.739556,2245.601525,rustica
0.5411052219,1,0.2613337321,0.4669186149,0.9489251327,0.5674544205,0.3047058141,0.04571903019,0.002025532927,0.00943880694,0.9378599873,0.9553261432,0.1956157318,0.1289937246,0.07673481629,0.4530718378,1,1,0.02004432899,0.01521205479,0.1907556376,0.4984041528,1,0.8182466621,0.3931356145,0.2839798718,1,0.826206957,0.1639265748,0.7448675328,0.9238440619,0.2618074301,0.1288512722,0.0183819722,0.03394329594,0.0996605701,0.4542663242,0.3167307301,0.0720832182,0.1527662068,0.6145987812,0.2787799889,0.1521570293,0.2721526134,0.890320755,0.5540935151,0.04393429828,0.001186369463,0.003196471207,0.5102762672,1,0.3300375318,0.06582950217,0.2889819289,0.2082732187,0.05820833316,0.09276392835,1,1,0.03630697666,0.001349150757,0.001500622872,0.06962955282,0.440208149,0.391202931,0.01242922483,0.03369266791,0.03828552653,0.04820345579,0.09001328574,0.228863091,0.4158757487,0.03071326363,0.002337302472,0.001736510386,0.01288059896,0.05508924304,0.05777086183,0.005819455547,0.003865912226,0.003899550907,0.02638266221,0.05205120278,0.04461565696,0.1279872581,0.02305713487,0.02567161016,0.02228818459,0.01308776383,0.007490032576,0.002335392346,0.00268948606,0.001547790507,0.009642055675,0.01997936967,0.04072378114,0.003277633755,0.007157270775,0.01266152335,0.03394529241,0.05005693413,0.02777285499,0.01912773635,0.007033061511,0.006757401777,0.002465874769,0.02198149056,0.02314665684,0.04535584962,0.000769323108,0.00324596143,0.009896019959,0.008164920224,0.01493238949,0.02164124493,0.02427924636,0.01357381991,0.01357793068,0.005385574703,0.1057969523,0.03312698963,0.06033841613,0.00144324945,0.008921034882,0.0539295037,0.06172174574,0.06721854748,0.06524504029,0.09350642271,0.05684494539,0.02058612766,0.01088341972,0.5784734301,0.06235094979,0.09758622754,0.002900207757,0.07399070836,0.5250158219,0.3372767133,0.2506064954,0.2626380455,0.3122844013,0.3697937448,0.04071246305,0.0270526479,1,0.2309562459,0.2674283226,0.006926852631,0.06098774572,1,1,0.9261643752,1,0.9802991405,1,Hirundo,2226.712457,2220.583038,2235.648438,2318.306188,2353.425264,2327.35704,2420.232578,2308.53208,2183.437796,2151.357267,2226.936636,2262.826534,2244.790841,rustica
0.2551786892,0.7171718094,0.4031362934,0.1201188913,0.1550591853,0.6413252018,0.447187141,0.05935580768,0.001645579368,0.006278578871,0.8325805143,1,0.3201915246,0.3501310691,0.2037010429,0.3692599265,1,1,0.05789630293,0.04069270932,0.07632462052,0.2667193038,0.5129596827,0.5103503376,0.2225619548,0.1408819745,1,1,0.1547052016,0.4021789714,0.5331538362,0.391086411,0.208056662,0.02652009992,0.008668858738,0.02400198029,0.5940246177,0.4418827397,0.1035073345,0.1052290391,0.4727050338,0.2416165759,0.04581425452,0.05423593351,1,0.8162166907,0.03656251299,0.001162085297,0.001661735977,0.2498519982,0.6736933038,0.4274068371,0.03979135248,0.1550938291,0.2029220272,0.03210316223,0.0370687742,0.7441943526,1,0.04150551264,0.001454154574,0.00123393853,0.03191204832,0.2574574471,0.3615388102,0.01273877309,0.01213641116,0.01352164903,0.02205958302,0.03187247252,0.113968504,0.3240726972,0.02870026961,0.006493968359,0.003735367342,0.009501391344,0.01484347547,0.01662145076,0.005340497568,0.002396405546,0.005834814662,0.01260377715,0.01888256031,0.01773643628,0.0555760351,0.02374976643,0.03936672368,0.03319727331,0.01842803796,0.01074306661,0.004211763415,0.004280541473,0.001590230944,0.01618710351,0.01078234316,0.01620573863,0.00138853238,0.003896688809,0.009714977704,0.0229420543,0.03312020954,0.023133072,0.01693830583,0.01000223803,0.007190989134,0.003017077343,0.04486818424,0.01361599311,0.01916829625,0.0009465836928,0.004425706353,0.01763384082,0.01398079223,0.01659501558,0.02984183791,0.03773204854,0.0272357813,0.01235918954,0.005418474912,0.2319688435,0.02095210866,0.02592860339,0.001571485656,0.02643238531,0.1484124309,0.1166625408,0.09294839805,0.08853651885,0.1143164014,0.1233522853,0.02501487026,0.01586129863,1,0.04815066731,0.04699570331,0.004939771156,0.1080821336,1,0.6513679821,0.3415167188,0.4408175802,0.5238519642,0.7970926377,0.04372862179,0.02720357742,0.9577065345,0.2897706161,0.2551495709,0.006770884998,0.03469488137,0.8061289007,1,1,1,0.7918490752,1,Hirundo,2262.679793,2228.158786,2235.547902,2292.136214,2324.042063,2328.198343,2420.427717,2307.256307,2182.650708,2151.773406,2227.531212,2262.860295,2244.473806,rustica
0.6674996465,1,0.2373422147,0.3160437719,0.3776736658,0.4973205346,0.2905855273,0.03654083956,0.002050533393,0.01208977165,1,0.8351088375,0.1664835773,0.1299669284,0.0616764892,0.5381954759,0.5694463267,0.3193510072,0.01454812535,0.01575115834,0.23703637,0.5950842425,1,0.887609734,0.4358384008,0.3399516615,1,0.6965526863,0.2060008609,1,1,0.2050778497,0.1182830615,0.01803478724,0.04951426047,0.1244125716,0.4578935229,0.270328752,0.06947534707,0.1513891304,0.6275830344,0.3031557596,0.028960078,0.0124050605,0.8108560598,0.5374097425,0.0392136086,0.001091980418,0.004189557632,0.6404354385,1,0.3142452364,0.06374921005,0.3295573733,0.2001824859,0.01338605606,0.004255293768,1,1,0.02959335263,0.001262906574,0.001508845568,0.09641091007,0.4747580981,0.3958531063,0.01355282888,0.04560146203,0.04819251981,0.01081916047,0.006677254846,0.268411801,0.4720133756,0.02704773353,0.001971910308,0.001482813518,0.01572913805,0.07269534641,0.07651826774,0.004793247597,0.004391530352,0.004250065639,0.003635041123,0.001815470605,0.05262615719,0.1559322409,0.02157243208,0.02356268332,0.01694760343,0.01257294362,0.006792926656,0.002386093332,0.001996784039,0.001460672467,0.009181787828,0.001650234593,0.0006057992076,0.003950316406,0.009432286405,0.01401113471,0.03826639752,0.04633018992,0.02846161663,0.01783264833,0.006527143938,0.003821412513,0.00175345379,0.0205684926,0.001980104549,0.0003742603899,0.0007121162974,0.003691678723,0.008690068168,0.008885875963,0.01488511334,0.0215932525,0.02102035861,0.01221723474,0.01195364779,0.00456644386,0.09248958159,0.003799464634,0.0005645111185,0.001315630535,0.009003123092,0.04361279888,0.05459778713,0.05264807819,0.06473806518,0.08402441587,0.05071538501,0.01666503181,0.008644926888,0.5054390582,0.01051330468,0.00108956895,0.002315404562,0.08516584705,0.4285087917,0.2945081421,0.2042580259,0.2326090974,0.2677110809,0.3237795429,0.04721915425,0.02535766583,1,0.06459257171,0.01006175168,0.006087178935,0.08891916275,1,1,0.7831214525,0.9644527816,0.9605668278,1,Hirundo,2301.721275,2240.645344,2235.15288,2202.522812,2214.170858,2331.339498,2421.02554,2302.527358,2179.727174,2153.285453,2229.747785,2262.979892,2243.322019,rustica
0.002022455962,0.001116503746,0.0004213065407,0.0008793189221,0.00150321718,0.001814877602,0.0009346479066,0.0009224284613,0.001157782326,0.002357054751,0.00170161281,0.0005731739043,0.0003450812589,0.008604018324,0.005318263362,0.003701691471,0.001536692864,0.002265287204,0.01420573587,0.004032401004,0.00120696905,0.0009528900488,0.06330509845,0.2253284922,0.08955696948,0.01617000781,0.003819989481,0.002121218318,0.0002847691758,0.0005972374792,0.00099306545,0.003135483357,0.0009656509247,0.0008024919646,0.001233227022,0.006260275036,0.007777468934,0.001520650225,0.0002355372906,0.002748390182,0.002537903795,0.0006364096368,0.0006162161461,0.001338960332,0.002895471512,0.0006879185434,0.0005056644294,0.0006004394362,0.002100445624,0.001553168502,0.0005301012361,0.0004979110999,0.007378744113,0.009894004719,0.001280369757,0.002603809219,0.005169670956,0.00877384544,0.001273317462,0.001825243988,0.005726110134,0.01252043667,0.003057584267,0.0005657222978,0.0007665865341,0.005501509849,0.003409637921,0.009428669199,0.01270061374,0.01557607896,0.003709358984,0.004903490225,0.009004871515,0.01476712512,0.01539389983,0.00323147841,0.00275842943,0.005470669537,0.0060086529,0.002017517764,0.002954157384,0.002660150324,0.0035487534,0.001500674545,0.001839646171,0.001972554937,0.002077234396,0.005102862132,0.009005789702,0.005038844771,0.00394212754,0.01127958617,0.004956588942,0.0001731270257,0.0008894878303,0.002946304163,0.002383948681,0.0008584171005,0.0005125875088,0.0005802809854,0.003748538502,0.00562183961,0.001452867139,0.000400294865,0.1533114307,0.1419540127,0.0003312498747,0.002912081181,0.009721045455,0.06830285121,0.003506906312,0.0009636993198,0.004569549183,0.02940847365,0.01223786116,0.001011523798,0.0002417125328,1,1,0.07090214359,0.1742239461,0.308468621,0.4840162363,0.09009605169,0.1243346262,0.3449090275,0.9830694637,0.2060749455,0.01658002408,0.0322985926,0.276720388,0.2488885848,1,1,1,1,1,1,1,1,0.3618580887,0.5527436526,1,0.03093843826,0.04072426841,0.3541327573,0.1589661276,0.1095959591,0.3748882979,0.2837082895,0.1848196686,0.09914760473,0.1722656133,1,1,0.7494198189,Jynx,1854.961372,1746.010126,1666.397372,1809.355559,1925.404471,1784.885494,1715.748915,1636.395593,1653.787685,1824.463493,1923.423763,1810.55174,1673.842978,torquilla
0.009795349379,0.01273809337,0.003162595129,0.002533114165,0.004845663306,0.003868645324,0.01573229362,0.00435548567,0.0009330611025,0.001131728956,0.003687988919,0.01175986665,0.01869521243,0.01668280199,0.04493216865,0.01583306461,0.003343107706,0.00639172675,0.01819353369,0.04897523459,0.01021223716,0.0008266460095,0.0005228427838,0.001472455877,0.01467548207,0.06237856619,0.007560251407,0.01470842725,0.004250477108,0.002685458926,0.005368587338,0.005032861939,0.02008200388,0.005498968457,0.0006066389347,0.0003131215626,0.001155017788,0.008440505143,0.02163786488,0.02710923042,0.02763439683,0.005375184891,0.006103573657,0.007228633833,0.004724676103,0.01807114791,0.01566638811,0.0174145742,0.02197185563,0.03460752391,0.04789026299,0.04400071242,0.007779407054,0.0123982577,0.007124441728,0.007376477354,0.007113095462,0.005325880694,0.02504827003,0.01760382333,0.01303363015,0.01101801934,0.0116634632,0.02545464857,0.02768210927,0.005183343256,0.01346995702,0.009190066211,0.007019632254,0.01090375857,0.0113486718,0.0251050449,0.004449004495,0.0006446586228,0.0003352758795,0.001980819834,0.01048201769,0.01629690242,0.01269150714,0.02015527878,0.005510173441,0.009780453401,0.02070465046,0.009156466353,0.02763371902,0.005206950002,0.0006574108435,0.0003909054235,0.002835508311,0.01478447488,0.01999298765,0.1816716713,0.174168225,0.01532309639,0.06361727719,0.09521449322,0.02277098203,0.08111974838,0.03385475033,0.02912444358,0.04436173526,0.0766624034,0.1008321684,0.09498698904,1,0.790049937,0.1854974081,0.95699001,1,0.06406398431,0.4638605401,0.919935893,1,1,1,1,0.8725934434,0.2038118708,0.2557547934,0.6184051776,1,0.8384694457,0.1976585388,0.8115464478,1,0.7743110375,0.5014666308,0.353851861,0.6652577155,0.7357872936,0.1091992458,1,1,0.1790675422,0.06075452458,1,1,0.2327963725,0.0284585561,0.008733095845,0.01417208528,0.1139398292,1,0.07179615838,0.5520768987,0.3292709174,0.02038310185,0.01141980835,0.4132521293,0.5078384257,0.1064504869,0.005713417709,0.001214378744,0.003071832899,0.047523087,0.5387199033,Jynx,2141.247697,2200.434782,1768.656496,1813.989204,1792.06409,2000.026273,1830.89318,1871.695415,1994.948518,2060.450015,2012.024403,1890.393343,1772.935372,torquilla
0.007634939265,0.01071926147,0.002634718325,0.002819810364,0.006635715391,0.004287794653,0.01697781508,0.003314085348,0.0007761869128,0.0009398652199,0.003555236461,0.01297283241,0.01672333572,0.01983861721,0.05285195989,0.01715206972,0.004404277287,0.01042962206,0.02495978576,0.06378428032,0.008661930501,0.0008123775371,0.0005894279699,0.00191709707,0.02115564041,0.07140869417,0.00764584081,0.01479774598,0.00375544866,0.003092905888,0.007636188021,0.005794157331,0.02275666758,0.004232599061,0.0006107478392,0.0003722019466,0.001496303507,0.01066050993,0.02154010783,0.02592468438,0.02429996759,0.004656989715,0.006094721464,0.009434864301,0.004833996739,0.01917211908,0.01169884133,0.01703310221,0.02246426604,0.03670398027,0.04996875995,0.03650941253,0.01086591794,0.01320622667,0.007316367664,0.00837470327,0.01200448509,0.005770748504,0.02822678499,0.01676093728,0.01727459195,0.01508111469,0.01696584967,0.0344449687,0.02805466555,0.005910264676,0.01325010488,0.009166846259,0.005942947283,0.01053600165,0.01222742553,0.02587374857,0.00347775966,0.0007665125016,0.0004421699307,0.002689901046,0.01212252799,0.01502022881,0.01175671051,0.01836225004,0.005470458679,0.006510552855,0.01575572336,0.01058770721,0.02826679957,0.003593586088,0.0006411661116,0.000389879234,0.003605507401,0.01627405866,0.01753907662,0.1715780132,0.1334819575,0.01230448878,0.04812293194,0.08808563224,0.02072216002,0.07754095903,0.02014448187,0.02070549544,0.03308767549,0.05909774384,0.08584605735,0.06923178485,1,0.6910059347,0.2017984236,0.8528471196,1,0.0592976659,0.4910675021,0.6924861792,0.956667638,1,1,1,0.6713488172,0.2188934456,0.2403993356,0.6863943554,1,0.9285387519,0.1920441443,0.9668006551,1,1,0.6735822749,0.4923805343,0.8892091685,0.7140907502,0.1385429022,1,1,0.171189654,0.08076582324,1,1,0.1816694619,0.03623913433,0.01308975187,0.02257684248,0.1605214724,1,0.1086511421,0.6918864916,0.3716476147,0.02098357255,0.02011029387,0.5170117527,0.6166260452,0.09141012652,0.006387158037,0.001561067027,0.004450450119,0.07717091361,0.6528306351,Jynx,2174.957742,2199.830725,1775.353779,1841.594143,1823.924318,1960.399149,1834.122918,1879.116773,2004.649162,2067.007265,2000.243184,1879.459206,1767.979256,torquilla
