,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,target
5238,731,1,1,1,10,29,0,0,0
5239,731,1,1,1,25,16,0,1,0
5240,731,1,1,1,30,35,0,1,0
5241,732,1,1,1,45,35,0,1,0
5242,731,1,1,1,70,32,0,1,0
5243,731,1,1,1,30,36,0,1,1
5244,731,1,1,1,45,30,0,1,1
5245,789,1,0,1,30,38,0,2,0
5246,789,1,0,1,40,40,0,2,0
5247,790,1,0,1,60,43,0,0,0
5248,789,1,0,1,70,31,0,1,0
5249,789,1,1,1,50,31,0,1,1
5250,790,1,1,1,30,32,0,0,1
5251,851,1,0,1,10,42,0,1,0
5252,851,1,0,1,10,46,0,1,0
5253,851,1,0,1,20,40,0,0,0
5254,851,1,0,1,25,43,0,1,0
5255,851,1,0,1,30,43,0,1,0
5256,850,1,0,1,60,39,0,2,0
5257,850,1,0,1,20,30,0,1,1
5258,851,1,0,1,40,20,0,0,1
5259,851,1,1,1,5,20,0,1,0
5260,851,1,1,1,5,24,0,2,0
5261,851,1,1,1,10,24,0,0,0
5262,850,1,1,1,50,24,0,0,0
5263,915,1,0,1,10,38,0,0,0
5264,915,1,0,1,25,20,0,1,0
5265,915,1,0,1,35,39,0,0,0
5266,916,1,0,1,40,25,0,1,0
5267,916,1,0,1,30,33,0,1,1
5268,915,1,1,1,5,33,0,1,0
5269,916,1,1,1,15,28,0,2,0
5270,915,1,1,1,20,34,0,2,0
5271,915,1,1,1,35,33,0,1,0
5272,915,1,1,1,20,35,0,1,1
5273,915,1,1,1,30,42,0,0,1
5274,916,1,1,1,15,39,0,0,1
5275,915,1,1,1,25,39,0,0,2
5276,984,1,0,1,20,40,0,0,0
5277,984,1,0,1,30,30,0,0,0
5278,984,1,0,1,40,36,0,1,0
5279,984,1,1,1,20,37,0,0,0
5280,984,1,1,1,40,44,0,2,0
5281,984,1,1,1,45,37,0,2,0
5282,984,1,1,1,50,36,0,1,0
5283,984,1,1,1,70,39,0,0,0
5284,984,1,1,1,20,40,0,0,1
5285,1056,1,0,1,20,28,0,0,0
5286,1056,1,0,1,60,45,0,0,0
5287,1056,1,0,1,20,43,0,1,1
5288,1056,1,0,1,40,20,0,0,1
5289,1056,1,0,1,20,45,0,0,1
5290,1056,1,1,1,5,40,0,1,0
5291,1056,1,1,1,15,42,0,0,0
5292,1056,1,1,1,20,25,0,2,0
5293,1056,1,1,1,30,26,0,0,0
5294,1056,1,1,1,30,33,0,1,0
5295,1056,1,1,1,40,18,0,0,0
5296,1056,1,1,1,80,42,0,2,0
5297,1056,1,1,1,20,42,0,0,1
5298,1056,1,1,1,50,35,0,1,1
5299,1056,1,1,1,20,35,0,1,1
5300,1132,1,0,1,20,37,0,1,0
5301,1132,1,0,1,35,37,0,0,0
5302,1132,1,0,1,10,41,0,0,1
5303,1132,1,0,1,20,41,0,1,1
5304,1132,1,1,1,20,31,0,0,0
5305,1132,1,1,1,20,34,0,1,0
5306,1132,1,1,1,25,16,0,1,0
5307,1132,1,1,1,25,30,0,2,0
5308,1132,1,1,1,35,44,0,1,0
5309,1132,1,1,1,40,39,0,0,0
5310,1132,1,1,1,60,42,0,2,0
5311,1132,1,1,1,40,38,0,1,1
5312,1132,1,1,1,40,44,0,0,2
5313,1212,1,0,1,15,24,0,1,0
5314,1212,1,0,1,40,28,0,0,0
5315,1212,1,0,1,5,44,0,1,1
5316,1212,1,0,1,35,44,0,2,2
5317,1212,1,1,1,10,48,0,2,0
5318,1212,1,1,1,20,22,0,1,0
5319,1212,1,1,1,25,39,0,1,0
5320,1212,1,1,1,30,35,0,0,0
5321,1212,1,1,1,50,43,0,1,0
5322,1212,1,1,1,55,33,0,1,0
5323,1212,1,1,1,80,43,0,2,0
5324,1212,1,1,1,40,39,0,0,1
5325,1212,1,1,1,40,38,0,1,2
5326,1297,1,0,1,25,44,0,1,0
5327,1296,1,0,1,50,44,0,1,0
5328,1296,1,0,1,15,30,0,1,1
5329,1296,1,0,1,15,45,0,0,1
5330,1296,1,0,1,20,47,0,0,2
5331,1296,1,0,1,40,47,0,2,2
5332,1296,1,1,1,15,40,0,2,0
5333,1297,1,1,1,15,51,0,1,0
5334,1296,1,1,1,20,42,0,1,0
5335,1296,1,1,1,40,42,0,2,0
5336,1297,1,1,1,20,42,0,1,1
5337,1296,1,1,1,40,47,0,0,1
5338,1296,1,1,1,50,40,0,0,2
5339,1385,1,0,1,25,51,0,1,0
5340,1385,1,0,1,50,47,0,1,0
5341,1385,1,0,1,20,45,0,1,1
5342,1385,1,0,1,10,25,0,0,1
5343,1385,1,0,1,20,42,0,2,1
5344,1385,1,0,1,30,44,0,1,1
5345,1385,1,0,1,40,44,0,0,1
5346,1385,1,1,1,5,26,0,1,0
5347,1385,1,1,1,10,20,0,1,0
5348,1385,1,1,1,20,16,0,1,0
5349,1385,1,1,1,20,30,0,0,1
5350,1385,1,1,1,20,40,0,1,1
5351,1385,1,1,1,40,41,0,1,2
5352,1478,1,0,1,20,38,0,0,0
5353,1478,1,0,1,25,37,0,0,0
5354,1478,1,0,1,35,37,0,1,0
5355,1478,1,0,1,10,45,0,2,1
5356,1478,1,0,1,20,44,0,2,1
5357,1478,1,1,1,10,44,0,0,0
5358,1478,1,1,1,15,36,0,2,0
5359,1478,1,1,1,30,43,0,1,1
5360,1576,1,0,1,20,35,0,0,0
5361,1575,1,0,1,5,41,0,1,1
5362,1575,1,0,1,20,41,0,0,1
5363,1575,1,0,1,20,53,0,0,2
5364,1576,1,0,1,25,53,0,1,2
5365,1576,1,1,1,10,53,0,1,0
5366,1575,1,1,1,20,20,0,0,0
5367,1576,1,1,1,25,38,0,1,0
5368,1576,1,1,1,30,40,0,1,0
5369,1576,1,1,1,40,44,0,2,0
5370,1576,1,1,1,10,46,0,1,1
5371,1576,1,1,1,30,40,0,1,1
5372,1575,1,1,1,50,46,0,1,2
5373,1576,1,1,1,20,49,0,0,2
5374,1678,1,0,1,10,30,0,1,0
5375,1678,1,0,1,10,30,0,0,0
5376,1678,1,0,1,10,46,0,1,0
5377,1678,1,0,1,70,43,0,1,0
5378,1678,1,0,1,5,47,0,1,1
5379,1678,1,0,1,20,49,0,1,1
5380,1678,1,0,1,5,48,0,1,1
5381,1678,1,0,1,50,30,0,2,1
5382,1678,1,0,1,40,49,0,1,2
5383,1678,1,1,1,5,48,0,1,0
5384,1678,1,1,1,5,50,0,0,0
5385,1678,1,1,1,15,43,0,1,0
5386,1678,1,1,1,20,47,0,1,0
5387,1678,1,1,1,20,53,0,1,0
5388,1678,1,1,1,25,36,0,0,0
5389,1678,1,1,1,20,38,0,1,1
5390,1678,1,1,1,80,47,0,2,1
5391,1786,1,0,1,10,57,0,0,0
5392,1785,1,0,1,30,48,0,1,0
5393,1786,1,0,1,50,49,0,2,0
5394,1785,1,0,1,35,49,0,1,1
5395,1785,1,0,1,20,55,0,0,1
5396,1785,1,0,1,40,45,0,0,1
5397,1786,1,0,1,10,50,0,2,1
5398,1785,1,0,1,10,44,0,2,1
5399,1785,1,0,1,20,44,0,0,1
5400,1785,1,0,1,25,40,0,1,1
5401,1786,1,1,1,10,46,0,1,0
5402,1785,1,1,1,20,46,0,1,0
5403,1785,1,1,1,25,53,0,0,0
5404,1786,1,1,1,30,38,0,1,0
5405,1898,1,0,1,5,42,0,0,0
5406,1898,1,0,1,5,42,0,0,0
5407,1898,1,0,1,10,42,0,1,0
5408,1898,1,0,1,15,35,0,0,0
5409,1898,1,0,1,20,46,0,0,0
5410,1898,1,1,1,30,43,0,0,0
5411,1898,1,1,1,10,48,0,0,1
5412,1898,1,1,1,20,40,0,0,2
5413,2015,1,0,1,5,50,0,1,0
5414,2015,1,0,1,40,45,0,1,0
5415,2015,1,0,1,50,45,0,0,0
5416,2015,1,0,1,60,45,0,0,0
5417,2015,1,0,1,40,50,0,1,1
5418,2016,1,0,1,20,51,0,0,1
5419,2015,1,0,1,20,51,0,0,1
5420,2016,1,0,1,20,43,0,1,1
5421,2016,1,0,1,30,47,0,0,1
5422,2016,1,1,1,15,36,0,0,0
5423,2015,1,1,1,25,42,0,1,0
5424,2016,1,1,1,30,46,0,0,1
5425,2015,1,1,1,10,52,0,0,1
5426,2015,1,1,1,10,52,0,1,1
5427,2016,1,1,1,45,52,0,1,1
5428,2016,1,1,1,35,52,0,1,2
5429,2015,1,1,1,20,47,0,1,2
5430,2139,1,0,1,10,51,0,1,0
5431,2138,1,0,1,15,17,0,1,0
5432,2138,1,0,1,10,52,0,0,1
5433,2138,1,0,1,20,52,0,1,1
5434,2139,1,0,1,60,43,0,1,2
5435,2139,1,1,1,20,54,0,1,0
5436,2139,1,1,1,35,44,0,0,0
5437,2139,1,1,1,40,46,0,1,0
5438,2139,1,1,1,20,42,0,1,1
5439,2139,1,1,1,20,40,0,2,2
5440,2267,1,0,1,10,54,0,0,0
5441,2267,1,1,1,20,47,0,2,1
5442,2402,1,0,1,10,54,0,1,1
5443,2401,1,0,1,40,55,0,0,2
5444,2401,1,1,1,10,35,0,2,0
5445,2402,1,1,1,15,55,0,0,0
5446,2542,1,0,1,15,55,0,0,1
5447,2542,1,0,1,20,52,0,0,1
5448,2542,1,0,1,25,56,0,1,2
5449,2542,1,0,1,5,59,0,0,2
5450,2542,1,1,1,20,56,0,1,0
5451,2541,1,1,1,20,56,0,2,0
5452,2542,1,1,1,30,54,0,1,0
5453,2542,1,1,1,15,60,0,1,1
5454,2687,1,0,1,25,57,0,0,0
5455,2687,1,0,1,10,55,0,1,1
5456,2688,1,0,1,10,45,0,0,1
5457,2688,1,1,1,60,61,0,0,0
5458,2688,1,1,1,15,58,0,1,1
5459,2840,1,0,1,10,53,0,0,0
5460,2840,1,0,1,10,60,0,1,1
5461,2840,1,0,1,20,54,0,0,1
5462,2840,1,0,1,10,58,0,2,1
5463,2840,1,0,1,20,55,0,1,2
5464,2840,1,1,1,5,45,0,1,0
5465,2840,1,1,1,15,57,0,1,1
5466,2840,1,1,1,15,58,0,1,1
5467,2840,1,1,1,20,53,0,0,1
5468,2999,1,0,1,20,53,0,2,0
5469,2999,1,0,1,5,58,0,1,1
5470,2999,1,0,1,15,44,0,1,1
5471,2999,1,0,1,40,55,0,0,1
5472,3164,1,0,1,5,63,0,2,0
5473,3165,1,0,1,30,59,0,0,0
5474,3164,1,0,1,20,60,0,0,1
5475,3165,1,0,1,10,57,0,1,1
5476,3164,1,0,1,20,58,0,1,1
5477,3337,1,0,1,10,60,0,0,0
5478,3337,1,0,1,10,51,0,0,1
5479,3337,1,0,1,10,60,0,1,1
5480,3337,1,1,1,10,43,0,2,0
5481,3516,1,0,1,40,43,0,0,1
5482,3516,1,0,1,10,60,0,2,1
5483,3516,1,0,1,10,60,0,1,2
5484,3516,1,1,1,20,61,0,1,0
5485,3895,1,0,1,10,61,0,1,0
5486,3895,1,0,1,20,30,0,1,1
5487,4097,1,0,1,10,60,0,2,0
5488,4096,1,0,1,15,60,0,1,0
5489,150,0,0,1,10,16,0,1,0
5490,151,0,1,1,5,18,0,2,0
5491,150,0,1,1,10,21,0,0,0
5492,151,0,1,1,20,18,0,0,0
5493,150,0,1,1,35,18,0,0,0
5494,168,0,0,1,20,12,0,0,0
5495,168,0,0,1,25,16,0,1,0
5496,168,0,0,1,30,24,0,0,0
5497,168,0,1,1,10,10,0,1,0
5498,188,0,0,1,20,15,0,0,0
5499,188,0,0,1,45,18,0,1,0
5500,188,0,1,1,50,12,0,2,0
5501,209,0,0,1,60,15,0,1,0
5502,209,0,1,1,15,14,0,0,0
5503,209,0,1,1,20,10,0,2,0
5504,231,0,0,1,10,21,0,1,0
5505,232,0,0,1,25,18,0,2,0
5506,232,0,0,1,40,18,0,1,0
5507,231,0,1,1,15,25,0,1,0
5508,232,0,1,1,20,7,0,2,0
5509,232,0,1,1,40,26,0,1,0
5510,232,0,1,1,40,26,0,1,0
5511,232,0,1,1,60,25,0,1,0
5512,256,0,0,1,15,30,0,1,0
5513,256,0,0,1,40,30,0,1,0
5514,256,0,1,1,30,26,0,1,0
5515,256,0,1,1,40,21,0,1,0
5516,283,0,0,1,40,26,0,1,1
5517,283,0,0,1,40,23,0,0,1
5518,311,0,0,1,10,12,0,0,0
5519,312,0,0,1,20,20,0,1,0
5520,311,0,0,1,30,26,0,2,0
5521,311,0,0,1,35,26,0,1,0
5522,311,0,1,1,45,17,0,0,0
5523,312,0,1,1,50,22,0,0,0
5524,342,0,1,1,10,13,0,0,0
5525,342,0,1,1,20,14,0,1,0
5526,375,0,0,1,5,25,0,1,0
5527,375,0,0,1,20,8,0,0,0
5528,375,0,0,1,25,27,0,0,0
5529,375,0,0,1,30,21,0,1,0
5530,375,0,0,1,40,12,0,0,0
5531,375,0,0,1,60,29,0,1,0
5532,375,0,1,1,15,13,0,2,0
5533,375,0,1,1,20,32,0,1,0
5534,375,0,1,1,30,27,0,0,0
5535,375,0,1,1,40,29,0,1,0
5536,410,0,0,1,10,8,0,1,0
5537,411,0,0,1,15,22,0,1,0
5538,411,0,0,1,20,5,0,2,0
5539,410,0,0,1,35,29,0,0,0
5540,411,0,0,1,50,30,0,0,0
5541,410,0,0,1,25,30,0,0,1
5542,410,0,1,1,30,13,0,0,0
5543,411,0,1,1,20,24,0,1,1
5544,448,0,0,1,5,5,0,2,0
5545,448,0,0,1,10,9,0,1,0
5546,448,0,0,1,25,11,0,2,0
5547,448,0,0,1,30,16,0,2,0
5548,448,0,0,1,30,29,0,2,0
5549,448,0,0,1,60,31,0,2,0
5550,448,0,0,1,20,29,0,2,2
5551,448,0,1,1,15,29,0,0,0
5552,448,0,1,1,25,15,0,1,0
5553,448,0,1,1,25,20,0,2,0
5554,448,0,1,1,50,30,0,1,0
5555,448,0,1,1,60,32,0,1,0
5556,448,0,1,1,80,25,0,0,0
5557,448,0,1,1,10,30,0,2,1
5558,448,0,1,1,30,22,0,1,2
5559,489,0,0,1,30,30,0,1,0
5560,489,0,0,1,10,30,0,1,1
5561,488,0,0,1,20,31,0,1,1
5562,488,0,1,1,5,31,0,0,0
5563,488,0,1,1,15,26,0,0,0
5564,489,0,1,1,25,25,0,0,0
5565,488,0,1,1,10,20,0,1,1
5566,531,0,0,1,15,35,0,1,0
5567,531,0,0,1,35,26,0,1,0
5568,531,0,0,1,30,30,0,2,1
5569,531,0,1,1,5,10,0,2,0
5570,531,0,1,1,10,28,0,0,0
5571,531,0,1,1,30,34,0,2,0
5572,531,0,1,1,5,31,0,1,1
5573,531,0,1,1,30,28,0,2,2
5574,577,0,0,1,10,16,0,2,0
5575,577,0,0,1,15,27,0,1,0
5576,577,0,0,1,25,35,0,2,0
5577,577,0,0,1,30,23,0,1,0
5578,577,0,0,1,40,36,0,0,0
5579,577,0,0,1,40,28,0,1,1
5580,577,0,1,1,15,15,0,0,0
5581,577,0,1,1,15,34,0,1,0
5582,626,0,0,1,25,34,0,1,0
5583,626,0,0,1,30,37,0,2,0
5584,625,0,0,1,35,36,0,0,0
5585,625,0,1,1,40,29,0,1,0
5586,626,0,1,1,20,35,0,0,1
5587,677,0,0,1,10,41,0,1,0
5588,677,0,0,1,15,10,0,0,0
5589,677,0,0,1,30,10,0,1,0
5590,677,0,0,1,20,32,0,1,2
5591,677,0,1,1,5,15,0,1,0
5592,677,0,1,1,5,19,0,0,0
5593,677,0,1,1,20,19,0,1,0
5594,677,0,1,1,25,35,0,2,0
5595,677,0,1,1,50,28,0,0,0
5596,677,0,1,1,55,28,0,1,0
5597,677,0,1,1,60,32,0,2,0
5598,677,0,1,1,15,32,0,1,1
5599,732,0,0,1,5,19,0,1,0
5600,731,0,0,1,5,26,0,1,0
5601,731,0,0,1,10,15,0,1,0
5602,731,0,0,1,30,35,0,1,0
5603,732,0,0,1,30,31,0,1,2
5604,731,0,0,1,25,35,0,1,2
5605,732,0,1,1,20,18,0,1,0
5606,732,0,1,1,40,19,0,2,0
5607,732,0,1,1,60,36,0,1,0
5608,732,0,1,1,35,31,0,1,1
5609,789,0,0,1,5,19,0,1,0
5610,790,0,0,1,5,30,0,1,0
5611,789,0,0,1,5,33,0,0,0
5612,789,0,0,1,20,19,0,1,0
5613,789,0,0,1,30,41,0,1,1
5614,790,0,0,1,20,34,0,1,1
5615,790,0,0,1,15,34,0,2,1
5616,789,0,0,1,40,33,0,0,1
5617,790,0,0,1,20,37,0,2,2
5618,789,0,1,1,5,33,0,0,0
5619,790,0,1,1,15,39,0,1,0
5620,790,0,1,1,20,9,0,2,0
5621,851,0,0,1,10,26,0,1,0
5622,851,0,0,1,10,31,0,2,0
5623,851,0,0,1,10,40,0,0,0
5624,851,0,0,1,30,26,0,2,0
5625,851,0,0,1,40,16,0,1,0
5626,851,0,0,1,20,35,0,0,1
5627,851,0,0,1,20,33,0,1,1
5628,850,0,0,1,30,34,0,0,1
5629,851,0,1,1,10,36,0,1,1
5630,851,0,1,1,40,36,0,2,1
5631,916,0,0,1,5,10,0,1,0
5632,915,0,0,1,30,30,0,2,0
5633,916,0,0,1,30,45,0,1,0
5634,915,0,0,1,40,41,0,0,0
5635,915,0,0,1,40,33,0,2,0
5636,915,0,0,1,45,33,0,1,0
5637,915,0,1,1,10,11,0,1,0
5638,915,0,1,1,30,25,0,1,0
5639,916,0,1,1,40,25,0,1,0
5640,915,0,1,1,40,28,0,2,0
5641,916,0,1,1,20,39,0,1,1
5642,915,0,1,1,15,35,0,2,1
5643,984,0,0,1,5,42,0,1,0
5644,984,0,0,1,10,31,0,2,0
5645,984,0,0,1,15,46,0,0,0
5646,984,0,0,1,20,19,0,0,0
5647,984,0,0,1,25,32,0,1,0
5648,984,0,0,1,25,33,0,0,0
5649,984,0,0,1,15,46,0,2,1
5650,984,0,1,1,10,27,0,1,0
5651,984,0,1,1,35,27,0,1,0
5652,984,0,1,1,60,37,0,2,0
5653,984,0,1,1,50,36,0,2,1
5654,984,0,1,1,20,36,0,2,1
5655,984,0,1,1,30,40,0,0,2
5656,984,0,1,1,40,38,0,1,2
5657,1056,0,0,1,25,38,0,0,0
5658,1056,0,0,1,25,39,0,1,0
5659,1056,0,0,1,10,32,0,1,1
5660,1056,0,0,1,20,38,0,2,1
5661,1056,0,0,1,25,25,0,0,1
5662,1056,0,0,1,30,38,0,0,1
5663,1056,0,1,1,15,13,0,1,0
5664,1056,0,1,1,15,20,0,2,0
5665,1056,0,1,1,20,12,0,1,0
5666,1056,0,1,1,30,34,0,1,0
5667,1056,0,1,1,30,37,0,0,1
5668,1132,0,0,1,30,38,0,1,0
5669,1132,0,0,1,50,20,0,1,0
5670,1132,0,0,1,15,44,0,2,1
5671,1132,0,0,1,20,11,0,0,2
5672,1132,0,1,1,25,11,0,2,0
5673,1132,0,1,1,45,38,0,1,0
5674,1132,0,1,1,40,38,0,1,1
5675,1212,0,0,1,5,25,0,1,0
5676,1212,0,0,1,10,28,0,1,0
5677,1212,0,0,1,15,34,0,0,0
5678,1212,0,0,1,20,50,0,0,0
5679,1212,0,0,1,25,44,0,2,0
5680,1212,0,0,1,20,42,0,1,1
5681,1212,0,1,1,10,36,0,0,0
5682,1212,0,1,1,10,40,0,1,0
5683,1212,0,1,1,40,29,0,0,0
5684,1212,0,1,1,40,38,0,1,0
5685,1212,0,1,1,60,37,0,0,0
5686,1212,0,1,1,30,37,0,1,2
5687,1212,0,1,1,20,38,0,2,2
5688,1212,0,1,1,30,40,0,1,2
5689,1297,0,0,1,10,40,0,2,0
5690,1297,0,0,1,25,43,0,2,0
5691,1296,0,0,1,30,43,0,1,0
5692,1296,0,0,1,10,42,0,0,1
5693,1297,0,0,1,25,42,0,0,1
5694,1296,0,1,1,10,15,0,1,0
5695,1297,0,1,1,15,38,0,1,0
5696,1297,0,1,1,20,48,0,1,0
5697,1297,0,1,1,40,19,0,1,0
5698,1296,0,1,1,40,45,0,0,0
5699,1385,0,0,1,10,44,0,1,1
5700,1385,0,0,1,30,44,0,1,1
5701,1385,0,1,1,15,27,0,0,0
5702,1385,0,1,1,15,34,0,1,0
5703,1385,0,1,1,20,31,0,1,0
5704,1385,0,1,1,30,36,0,2,0
5705,1385,0,1,1,30,40,0,0,0
5706,1385,0,1,1,35,19,0,1,0
5707,1385,0,1,1,35,45,0,1,0
5708,1385,0,1,1,10,45,0,2,1
5709,1478,0,0,1,5,45,0,0,0
5710,1478,0,0,1,20,17,0,0,0
5711,1478,0,0,1,20,42,0,1,0
5712,1478,0,0,1,40,11,0,0,0
5713,1478,0,0,1,20,30,0,0,1
5714,1478,0,0,1,30,42,0,2,1
5715,1478,0,1,1,10,22,0,0,0
5716,1478,0,1,1,15,28,0,2,0
5717,1478,0,1,1,60,44,0,2,0
5718,1478,0,1,1,20,46,0,1,1
5719,1478,0,1,1,20,42,0,0,2
5720,1576,0,0,1,5,31,0,1,0
5721,1575,0,0,1,10,15,0,1,0
5722,1576,0,0,1,10,25,0,1,0
5723,1576,0,0,1,10,39,0,2,0
5724,1576,0,0,1,15,39,0,2,0
5725,1576,0,0,1,20,20,0,1,0
5726,1575,0,0,1,40,36,0,0,0
5727,1576,0,0,1,10,40,0,1,1
5728,1576,0,0,1,20,30,0,1,2
5729,1575,0,1,1,20,29,0,0,0
5730,1576,0,1,1,20,49,0,1,0
5731,1576,0,1,1,30,33,0,0,0
5732,1576,0,1,1,50,43,0,1,0
5733,1576,0,1,1,55,45,0,1,1
5734,1575,0,1,1,20,40,0,1,1
5735,1575,0,1,1,20,44,0,0,1
5736,1678,0,0,1,5,19,0,0,0
5737,1678,0,0,1,5,50,0,2,0
5738,1678,0,0,1,20,44,0,1,0
5739,1678,0,0,1,25,49,0,1,1
5740,1678,0,0,1,20,49,0,1,1
5741,1678,0,0,1,20,49,0,2,1
5742,1678,0,0,1,20,30,0,2,1
5743,1678,0,0,1,20,43,0,2,1
5744,1678,0,1,1,10,42,0,1,0
5745,1678,0,1,1,20,53,0,2,0
5746,1678,0,1,1,40,52,0,1,0
5747,1678,0,1,1,20,37,0,0,1
5748,1678,0,1,1,20,45,0,1,1
5749,1785,0,0,1,10,30,0,0,0
5750,1786,0,0,1,15,15,0,1,0
5751,1785,0,0,1,20,30,0,0,0
5752,1786,0,0,1,25,48,0,0,0
5753,1786,0,1,1,20,32,0,1,0
5754,1785,0,1,1,50,50,0,0,0
5755,1898,0,0,1,10,35,0,1,0
5756,1898,0,0,1,20,21,0,2,0
5757,1898,0,0,1,30,30,0,0,0
5758,1898,0,0,1,15,43,0,1,1
5759,1898,0,0,1,40,21,0,1,1
5760,1898,0,1,1,30,52,0,1,0
5761,2016,0,0,1,5,46,0,1,1
5762,2016,0,0,1,20,43,0,1,2
5763,2016,0,1,1,5,45,0,1,0
5764,2015,0,1,1,10,34,0,0,0
5765,2016,0,1,1,10,34,0,1,0
5766,2016,0,1,1,20,34,0,0,0
5767,2015,0,1,1,35,57,0,0,0
5768,2015,0,1,1,40,51,0,1,0
5769,2016,0,1,1,10,32,0,1,1
5770,2139,0,0,1,20,41,0,1,0
5771,2138,0,0,1,20,52,0,2,0
5772,2139,0,1,1,15,27,0,2,0
5773,2139,0,1,1,15,35,0,1,1
5774,2138,0,1,1,20,35,0,1,1
5775,2267,0,0,1,10,43,0,2,0
5776,2267,0,0,1,20,36,0,2,0
5777,2267,0,0,1,40,54,0,1,0
5778,2402,0,0,1,10,18,0,1,0
5779,2401,0,0,1,10,48,0,1,0
5780,2401,0,0,1,20,37,0,2,0
5781,2401,0,0,1,20,45,0,1,0
5782,2402,0,0,1,30,45,0,2,2
5783,2542,0,0,1,10,42,0,1,0
5784,2542,0,0,1,20,30,0,0,0
5785,2542,0,0,1,50,50,0,0,0
5786,2541,0,1,1,30,28,0,1,0
5787,2542,0,1,1,20,51,0,1,1
5788,2687,0,0,1,25,37,0,1,0
5789,2688,0,0,1,40,44,0,1,0
5790,2687,0,0,1,40,46,0,0,0
5791,2688,0,0,1,20,50,0,1,1
5792,2688,0,0,1,30,53,0,1,1
5793,2688,0,0,1,60,44,0,0,1
5794,2688,0,0,1,15,54,0,1,1
5795,2688,0,1,1,10,56,0,0,0
5796,2688,0,1,1,20,40,0,0,0
5797,2840,0,0,1,10,48,0,0,0
5798,2840,0,1,1,10,43,0,1,0
5799,2840,0,1,1,15,43,0,2,0
5800,2840,0,1,1,20,38,0,0,0
5801,2840,0,1,1,20,38,0,0,0
5802,2840,0,1,1,10,57,0,2,1
5803,2840,0,1,1,20,43,0,2,1
5804,2999,0,0,1,10,49,0,1,0
5805,2999,0,0,1,25,58,0,1,1
5806,2999,0,0,1,20,50,0,1,1
5807,2999,0,1,1,20,38,0,0,0
5808,2999,0,1,1,15,47,0,2,1
5809,3164,0,0,1,20,25,0,2,0
5810,3165,0,0,1,20,45,0,2,1
5811,3164,0,0,1,20,45,0,0,2
5812,3164,0,1,1,15,35,0,1,0
5813,3164,0,1,1,15,56,0,1,0
5814,3165,0,1,1,15,60,0,2,0
5815,3336,0,0,1,20,50,0,1,2
5816,3337,0,1,1,10,50,0,1,0
5817,3516,0,0,1,15,42,0,2,0
5818,3516,0,0,1,30,50,0,1,0
5819,3515,0,0,1,35,52,0,0,0
5820,3516,0,0,1,40,42,0,1,0
5821,3515,0,0,1,40,46,0,1,0
5822,3702,0,0,1,30,60,0,2,0
5823,3702,0,0,1,20,62,0,2,1
5824,3702,0,1,1,10,54,0,1,0
5825,3895,0,0,1,10,54,0,0,1
5826,4096,0,0,1,20,62,0,1,0
5827,4097,0,0,1,40,56,0,1,1
5828,209,1,0,2,50,7,3,0,0
5829,232,1,0,2,5,26,1,0,0
5830,257,1,0,2,40,24,1,2,0
5831,283,1,0,2,20,19,6,1,0
5832,311,1,0,2,15,20,3,1,0
5833,311,1,0,2,20,26,0,1,0
5834,312,1,0,2,30,19,7,1,0
5835,311,1,0,2,30,23,1,0,0
5836,342,1,0,2,15,23,2,2,0
5837,342,1,0,2,20,25,3,0,0
5838,342,1,0,2,25,20,3,1,0
5839,342,1,0,2,60,20,7,0,0
5840,342,1,0,2,60,23,4,2,0
5841,375,1,0,2,15,30,6,0,0
5842,375,1,0,2,40,30,0,0,0
5843,375,1,0,2,70,15,14,2,0
5844,410,1,0,2,20,22,3,1,0
5845,411,1,0,2,20,28,5,1,0
5846,410,1,0,2,30,28,4,0,0
5847,410,1,0,2,55,27,1,1,0
5848,410,1,0,2,60,25,2,2,0
5849,448,1,0,2,10,10,13,0,0
5850,448,1,0,2,10,17,11,2,0
5851,448,1,0,2,20,17,16,1,0
5852,448,1,0,2,20,22,6,0,0
5853,448,1,0,2,30,20,12,1,0
5854,448,1,0,2,30,27,3,0,0
5855,448,1,0,2,60,12,12,1,0
5856,448,1,0,2,60,23,1,1,0
5857,488,1,0,2,5,23,2,1,0
5858,488,1,0,2,10,17,13,0,0
5859,488,1,0,2,10,25,7,0,0
5860,488,1,0,2,15,16,13,2,0
5861,488,1,0,2,20,30,5,0,0
5862,488,1,0,2,20,30,3,0,0
5863,488,1,0,2,40,22,0,1,0
5864,488,1,0,2,60,28,2,1,0
5865,531,1,0,2,20,5,18,1,0
5866,531,1,0,2,20,24,4,2,0
5867,531,1,0,2,20,25,5,1,0
5868,531,1,0,2,20,27,3,2,0
5869,531,1,0,2,20,33,1,1,0
5870,531,1,0,2,30,16,17,1,0
5871,531,1,0,2,40,25,9,1,0
5872,531,1,0,2,60,11,2,0,0
5873,531,1,0,2,20,11,5,0,1
5874,577,1,0,2,10,11,14,0,0
5875,577,1,0,2,15,13,19,2,0
5876,577,1,0,2,20,15,14,2,0
5877,577,1,0,2,20,22,9,0,0
5878,577,1,0,2,20,23,12,2,0
5879,577,1,0,2,20,35,1,2,0
5880,577,1,0,2,25,19,11,2,0
5881,577,1,0,2,25,27,4,0,0
5882,577,1,0,2,30,22,8,1,0
