,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,target
1766,146453,0,1,0,1,2,0,0.5978510844277737,1.0,1,1.0,0.0,10238,12000.0,0,0,0,1,0
1767,954268,3,1,1,2,2,0,0.5045698916727219,1.0,0,1.0,1.0,32765,7000.0,0,4,1,0,0
1769,250336,3,0,0,2,2,0,0.5832958365331581,1.0,1,0.0,0.0,10238,14000.0,0,0,0,0,0
1770,8316,3,1,1,1,0,0,0.7200874460428613,1.0,1,1.0,1.0,92101,12000.0,0,1,0,2,0
1771,887384,2,0,0,1,0,1,0.6002465292424253,0.0,1,1.0,0.0,10238,7000.0,0,3,0,3,0
1772,579169,2,1,0,1,1,3,0.4977088999668306,1.0,1,1.0,1.0,32765,11000.0,1,2,1,0,1
1776,578045,0,1,0,2,2,0,0.3144599834469865,1.0,0,1.0,1.0,92101,10000.0,0,4,1,7,0
1777,695132,1,0,0,0,2,2,0.3161664618349704,1.0,1,1.0,0.0,10238,13000.0,0,0,0,0,1
1778,442801,1,0,0,0,0,1,0.3082204398310873,0.0,1,0.0,0.0,32765,13000.0,0,0,0,0,1
1779,83419,2,0,0,0,0,3,0.5822555143238901,1.0,0,1.0,0.0,10238,13000.0,0,0,0,0,0
1780,266664,3,1,0,0,1,2,0.3230986555294417,0.0,1,1.0,1.0,10238,6000.0,0,0,0,0,1
1781,48467,3,1,0,2,1,3,0.5272677134348829,1.0,1,0.0,0.0,10238,12000.0,0,5,0,5,0
1782,956725,1,1,0,0,2,0,0.7387365848026437,1.0,1,1.0,0.0,10238,11000.0,0,0,0,0,1
1783,59488,3,1,1,2,2,0,0.5628766176819733,1.0,1,1.0,1.0,10238,10000.0,1,1,0,3,0
1784,513565,1,0,0,0,0,2,0.6578040520558444,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,1
1785,855822,1,1,0,0,1,1,0.5135702694991496,0.0,1,0.0,0.0,10238,9000.0,0,0,0,0,1
1786,493576,2,0,1,0,0,3,0.4809742536849557,1.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
1787,854084,2,1,0,0,0,3,0.4974447856527828,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,0
1788,477066,1,1,0,0,2,3,0.5421766916223107,1.0,1,0.0,1.0,32765,7000.0,0,0,0,0,0
1789,468466,1,1,0,0,0,1,0.3547285539804473,0.0,1,0.0,1.0,32765,9000.0,0,0,0,0,1
1790,880743,2,0,0,1,2,2,0.2881664672395424,1.0,1,1.0,1.0,32765,9000.0,0,3,1,2,0
1791,407928,0,1,0,1,0,0,0.4454055686003449,1.0,1,1.0,1.0,10238,14000.0,0,1,0,2,0
1792,394404,3,1,0,2,2,0,0.5503647277916662,1.0,0,1.0,1.0,10238,8000.0,0,5,0,3,0
1793,910818,2,1,0,1,1,2,0.4250601733588461,0.0,1,1.0,1.0,10238,11000.0,0,0,0,1,0
1794,368162,3,0,0,2,2,0,0.6216551427948755,1.0,0,0.0,1.0,32765,11000.0,0,0,2,0,0
1795,92996,1,0,0,0,2,3,0.522834109859868,1.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
1796,593823,0,1,0,3,2,0,0.6931800347068969,1.0,0,0.0,0.0,10238,14000.0,0,4,0,1,0
1797,573601,3,0,0,2,0,3,0.622640063013135,1.0,0,1.0,0.0,32765,10000.0,0,5,0,1,0
1798,391636,0,1,0,3,0,0,0.5739688765741837,1.0,0,1.0,1.0,10238,13000.0,0,3,0,8,0
1799,628053,3,0,0,2,0,0,0.5466866988069963,1.0,1,1.0,1.0,92101,8000.0,0,2,1,4,0
1801,875379,3,1,1,2,2,0,0.6069875300207482,1.0,1,0.0,1.0,10238,11000.0,0,3,1,3,0
1802,934637,3,1,0,2,2,0,0.7228069444299715,1.0,0,1.0,1.0,10238,12000.0,0,5,0,2,0
1803,893612,0,0,0,1,0,0,0.6854959050234728,1.0,0,1.0,1.0,10238,13000.0,0,0,1,0,0
1804,791622,2,0,0,1,2,2,0.3990621047256103,1.0,1,1.0,0.0,32765,11000.0,0,0,1,0,0
1805,694795,0,0,0,1,2,0,0.5910989151873356,0.0,0,1.0,1.0,10238,10000.0,0,1,0,1,0
1807,126044,3,1,0,2,1,2,0.4919497683527119,1.0,1,1.0,1.0,10238,7000.0,0,3,1,3,0
1810,262122,0,0,0,2,1,0,0.3883294126398464,1.0,1,0.0,1.0,10238,10000.0,0,1,0,1,0
1811,775902,2,1,0,1,2,2,0.4980538083280816,1.0,0,1.0,1.0,10238,12000.0,0,1,0,0,0
1812,129481,0,1,1,3,2,0,0.606835028756197,1.0,1,1.0,1.0,10238,11000.0,0,5,0,4,0
1816,834997,2,1,0,1,2,0,0.5043915324742732,0.0,1,1.0,0.0,32765,10000.0,0,2,0,2,1
1818,107940,0,0,0,3,2,0,0.5452234138072727,1.0,1,1.0,1.0,10238,13000.0,0,3,0,5,0
1819,858675,1,0,0,0,1,1,0.3719807005181177,0.0,1,0.0,1.0,10238,10000.0,0,0,0,0,1
1822,747580,1,0,0,0,0,1,0.3260288993113341,0.0,1,1.0,0.0,10238,19000.0,0,0,0,0,1
1823,332700,3,0,0,2,2,0,0.5298649623852705,1.0,1,1.0,1.0,10238,11000.0,0,1,0,1,0
1824,976369,3,0,0,2,1,3,0.3940178472726093,1.0,1,1.0,1.0,10238,11000.0,0,3,0,0,0
1825,679730,1,0,0,0,0,1,0.4404396695602368,0.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
1826,432058,3,1,0,1,2,3,0.6080560740690575,1.0,0,0.0,1.0,32765,9000.0,0,0,0,3,0
1827,740498,1,1,0,0,0,1,0.2157278264088223,0.0,1,0.0,0.0,32765,10000.0,0,0,0,0,1
1828,801283,1,0,0,0,2,2,0.3275908244575751,0.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
1830,620447,2,0,0,1,2,0,0.7764554390782819,1.0,1,1.0,1.0,10238,12000.0,0,1,1,1,0
1831,772315,3,0,0,2,2,0,0.5454437446082123,1.0,1,0.0,0.0,10238,11000.0,0,1,0,2,0
1832,805314,1,1,0,0,1,1,0.3269877087775192,0.0,1,0.0,1.0,10238,10000.0,0,0,0,0,1
1833,622295,2,0,0,0,0,3,0.4928181363365424,1.0,1,1.0,1.0,10238,11000.0,0,0,0,0,1
1834,769923,0,0,0,3,0,0,0.6299848044740747,0.0,0,0.0,1.0,10238,15000.0,0,2,0,4,0
1835,761062,3,0,0,1,0,3,0.5447521777586471,0.0,1,1.0,1.0,10238,9000.0,0,2,0,0,0
1836,602588,2,0,0,1,1,1,0.3942650149428709,0.0,1,0.0,1.0,10238,11000.0,0,0,0,1,0
1837,83737,3,0,1,2,1,2,0.4183048565105679,0.0,1,0.0,1.0,10238,13000.0,0,1,0,0,0
1838,543924,2,1,0,1,2,0,0.7646900997648359,0.0,1,1.0,1.0,10238,11000.0,1,1,0,2,1
1839,596744,3,0,0,0,2,0,0.6966010337271471,1.0,1,1.0,1.0,32765,10000.0,0,0,0,0,0
1840,240384,3,1,0,2,0,0,0.6321993849634755,1.0,1,1.0,0.0,10238,10000.0,0,2,0,2,0
1841,846855,3,0,1,1,2,0,0.6031632370958914,1.0,1,0.0,1.0,32765,11000.0,0,2,0,0,0
1843,5949,1,0,0,0,0,3,0.5087644219573085,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
1845,501875,2,0,1,1,0,3,0.5478432125011079,1.0,1,0.0,0.0,10238,15000.0,0,0,0,1,1
1846,196456,3,1,0,2,1,1,0.4070005307400174,0.0,1,0.0,1.0,32765,9000.0,0,8,3,4,1
1848,241076,2,0,1,0,0,2,0.3373787641557072,1.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
1849,734835,2,1,0,0,1,2,0.4616897166171542,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,1
1850,70698,3,1,1,2,2,0,0.5586102096002697,1.0,0,1.0,1.0,10238,11000.0,0,3,1,3,0
1851,148192,2,1,0,0,2,0,0.6379102144121085,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,0
1852,900823,0,1,0,3,2,0,0.6082079204337881,0.0,1,1.0,1.0,10238,12000.0,0,4,1,3,0
1854,906649,1,0,0,0,0,1,0.3904928315382309,0.0,1,0.0,0.0,10238,11000.0,0,0,0,0,1
1855,271782,3,0,0,2,2,0,0.5829590446374744,1.0,0,1.0,1.0,21217,10000.0,0,1,0,1,1
1856,451123,1,1,0,0,1,1,0.3528605617419292,1.0,1,1.0,1.0,32765,10000.0,0,0,0,0,1
1857,357983,0,1,0,3,2,0,0.7180679557502564,1.0,1,1.0,1.0,10238,12000.0,0,4,1,5,0
1861,291065,0,1,0,1,2,0,0.5744303378575564,0.0,1,0.0,1.0,92101,12000.0,0,3,0,1,1
1862,865832,0,1,0,3,0,0,0.5837375306849749,0.0,1,1.0,1.0,10238,10000.0,0,3,1,5,0
1863,37656,0,1,0,3,0,3,0.1995862649955144,1.0,1,1.0,1.0,10238,8000.0,0,6,1,6,0
1864,769768,1,0,0,0,1,1,0.3485104683249054,1.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
1865,480887,3,0,0,2,1,2,0.3763609329888923,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,0
1866,387428,2,0,0,1,1,2,0.4546562937959736,0.0,1,0.0,0.0,10238,18000.0,0,2,0,0,0
1867,330099,2,0,0,1,1,1,0.2543928838634379,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,0
1868,613717,1,0,1,0,0,1,0.4301725188324181,0.0,1,0.0,0.0,10238,14000.0,1,0,0,0,1
1869,911473,3,1,0,2,0,0,0.5859101362400143,0.0,1,1.0,1.0,32765,10000.0,0,5,0,0,0
1870,563175,3,0,0,2,2,3,0.5000798154654826,1.0,1,0.0,0.0,32765,14000.0,0,1,1,2,0
1874,887325,1,0,0,0,0,1,0.2983002002798249,0.0,1,0.0,0.0,10238,17000.0,0,0,0,0,1
1875,110283,3,0,0,0,2,0,0.5635661989200738,1.0,0,1.0,1.0,10238,14000.0,0,0,0,0,0
1876,613670,2,0,0,1,2,3,0.5528557246369896,1.0,1,0.0,1.0,92101,12000.0,0,1,1,0,0
1877,491511,2,0,0,1,0,3,0.4849151408745666,1.0,1,0.0,0.0,32765,13000.0,1,1,0,0,1
1879,210484,1,1,0,0,0,1,0.2052827746067424,0.0,1,0.0,0.0,10238,13000.0,0,0,0,0,1
1880,602790,1,0,0,0,0,1,0.2412935569513577,0.0,1,0.0,0.0,10238,12000.0,0,0,0,0,0
1881,976407,3,0,1,1,0,3,0.6200389582828856,1.0,0,1.0,1.0,10238,12000.0,0,1,0,1,0
1882,411490,1,1,0,0,0,1,0.3042562428251973,1.0,1,0.0,1.0,92101,14000.0,0,0,0,0,1
1883,657351,3,0,0,2,2,0,0.6608490340692316,1.0,0,1.0,0.0,32765,10000.0,0,5,1,4,0
1886,324483,3,0,0,2,2,0,0.6135322636094647,1.0,0,1.0,1.0,10238,11000.0,0,1,0,0,0
1888,626587,3,0,0,2,2,0,0.6831496294142616,1.0,0,0.0,1.0,32765,9000.0,0,2,0,1,0
1892,378356,2,1,0,1,1,1,0.1428568741606682,1.0,1,1.0,1.0,32765,8000.0,0,3,1,0,1
1893,461730,1,0,0,0,0,2,0.5689042718463312,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,1
1894,589218,0,1,0,2,0,0,0.4856727576949824,1.0,1,1.0,1.0,10238,14000.0,0,4,2,0,0
1895,946498,3,1,1,1,0,0,0.6793754625742531,0.0,1,1.0,0.0,10238,10000.0,0,2,1,0,0
1896,479118,3,1,0,1,2,0,0.5282959648021781,1.0,0,0.0,1.0,10238,12000.0,0,1,0,4,0
1897,744591,2,1,0,0,0,2,0.4694285820819799,1.0,1,0.0,0.0,10238,17000.0,0,0,0,0,1
1898,633972,1,1,0,0,2,2,0.1966518580351812,1.0,1,1.0,0.0,10238,15000.0,0,0,0,0,0
1899,223390,1,1,0,0,0,1,0.4074307626863781,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,0
1900,758891,3,1,0,2,2,3,0.4344065093807981,1.0,1,0.0,1.0,21217,11000.0,1,1,0,0,1
1901,736939,1,0,0,0,0,2,0.4547714598756744,0.0,1,1.0,0.0,10238,14000.0,0,0,0,0,1
1903,393981,3,1,0,2,2,0,0.5371232990680931,1.0,0,0.0,1.0,10238,14000.0,0,4,0,0,0
1904,471822,0,1,0,2,2,0,0.6340212804612396,1.0,1,0.0,1.0,32765,9000.0,0,3,1,1,0
1905,540570,1,0,0,0,0,1,0.3376774662073182,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
1908,505778,0,1,0,3,1,0,0.6111742157695501,0.0,1,0.0,1.0,32765,12000.0,0,10,0,0,0
1909,981161,1,1,0,0,0,1,0.4061774183487175,1.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
1910,380644,3,0,1,1,0,0,0.5932952607036057,1.0,1,1.0,1.0,32765,8000.0,0,2,1,0,0
1912,237309,1,1,1,0,2,2,0.4310118692564083,0.0,1,1.0,1.0,32765,8000.0,0,0,0,0,1
1913,576563,3,1,0,2,2,0,0.6606202402761614,1.0,1,1.0,1.0,32765,7000.0,0,3,1,4,0
1914,313857,1,0,1,0,1,1,0.3597423112305584,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
1915,849983,0,0,0,0,0,0,0.6952752089780221,0.0,0,0.0,1.0,10238,10000.0,0,0,0,0,0
1916,33096,0,1,0,0,2,0,0.5537761327931844,1.0,1,1.0,1.0,10238,12000.0,0,0,0,0,0
1917,820080,0,1,0,0,2,0,0.8012142311019844,1.0,0,0.0,1.0,10238,10000.0,0,0,0,0,0
1919,704651,1,1,0,0,2,3,0.613793495440892,1.0,0,1.0,1.0,10238,14000.0,0,0,0,0,1
1920,516737,3,1,0,2,0,3,0.4748507882647603,0.0,1,0.0,1.0,32765,12000.0,1,3,1,2,1
1921,744557,2,0,0,0,0,3,0.5121611533628815,0.0,1,1.0,1.0,10238,12000.0,0,0,0,0,0
1922,884200,1,0,0,0,0,1,0.4921613731854921,1.0,1,0.0,1.0,10238,15000.0,0,0,0,0,0
1923,980162,0,0,0,3,0,0,0.5570043831736404,1.0,0,0.0,0.0,10238,15000.0,0,1,0,3,0
1924,138549,0,1,0,1,0,0,0.6855793795050787,1.0,0,1.0,1.0,32765,7000.0,0,2,0,5,0
1926,145781,2,1,0,1,2,3,0.4472392183805535,0.0,1,1.0,0.0,10238,11000.0,0,0,1,3,0
1927,884877,2,1,0,1,0,2,0.3626070571005141,0.0,1,0.0,0.0,10238,12000.0,0,0,0,1,0
1928,616755,1,1,0,0,0,1,0.3311444080390952,0.0,1,0.0,0.0,92101,15000.0,0,0,0,0,1
1929,993761,3,1,0,0,2,0,0.6665708808245926,1.0,1,1.0,1.0,32765,7000.0,1,0,0,0,1
1930,391958,3,0,0,1,0,0,0.7597218689925157,1.0,1,1.0,1.0,10238,12000.0,0,2,0,2,0
1931,235541,2,1,0,1,1,1,0.3554484102410427,1.0,1,1.0,1.0,32765,9000.0,0,6,1,1,0
1932,603591,1,1,0,0,2,3,0.4911714317868657,1.0,1,1.0,0.0,32765,9000.0,0,0,0,0,1
1933,527814,2,1,1,1,1,1,0.5090413982006466,0.0,1,0.0,1.0,10238,11000.0,0,1,0,3,1
1934,903819,3,0,0,1,0,3,0.5727872533240705,1.0,0,0.0,0.0,10238,15000.0,0,1,0,0,0
1937,610675,2,0,0,0,0,2,0.6231426423796359,1.0,0,0.0,0.0,10238,16000.0,0,0,0,0,0
1938,103124,3,1,0,0,0,3,0.5535588872675963,1.0,1,1.0,1.0,10238,12000.0,0,0,0,0,1
1939,37021,1,0,0,0,0,2,0.4555194990814978,0.0,1,0.0,1.0,10238,13000.0,0,0,0,0,0
1940,97800,3,1,1,2,1,3,0.5543950016032893,0.0,0,0.0,0.0,10238,16000.0,0,0,0,4,0
1941,559326,1,1,0,0,1,1,0.2544700935636953,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,1
1942,942534,3,1,0,2,0,2,0.397751130243592,0.0,1,0.0,0.0,10238,18000.0,0,1,0,3,1
1944,373573,3,1,0,2,1,0,0.6675682172147324,1.0,0,0.0,1.0,10238,11000.0,0,3,0,6,0
1945,417589,0,1,0,0,2,0,0.6063061374642535,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,0
1946,297130,1,1,0,0,1,1,0.3909633860367781,0.0,1,1.0,0.0,32765,9000.0,0,0,0,0,1
1947,930707,3,0,0,2,0,0,0.5636298303010419,1.0,0,1.0,1.0,10238,10000.0,0,2,0,5,0
1948,784749,2,1,0,1,2,3,0.5051272639867151,0.0,1,0.0,0.0,10238,16000.0,0,0,1,1,0
1951,284158,0,1,0,3,2,0,0.5505629540058324,0.0,0,0.0,1.0,10238,17000.0,0,4,1,3,0
1952,117479,1,1,1,0,0,2,0.355992241229828,1.0,1,0.0,1.0,10238,12000.0,0,0,0,0,1
1953,73432,1,0,0,0,0,1,0.3035289246474821,0.0,1,0.0,1.0,10238,12000.0,0,0,0,0,1
1954,717981,0,1,0,3,0,0,0.6082481234143344,1.0,0,1.0,1.0,32765,8000.0,0,10,1,4,0
1955,570855,3,1,0,2,0,0,0.5656002831268322,1.0,0,1.0,1.0,10238,11000.0,0,1,0,4,0
1956,91308,2,1,0,1,0,2,0.2837396402134595,1.0,1,0.0,0.0,32765,13000.0,0,2,1,0,1
1957,771944,0,0,0,3,0,0,0.6563811456013456,1.0,1,1.0,1.0,10238,9000.0,0,4,0,5,0
1958,64984,1,1,1,0,1,2,0.4025785640861608,1.0,1,0.0,0.0,32765,14000.0,0,0,0,0,1
1959,739655,0,1,0,3,0,0,0.6877893170484483,1.0,0,1.0,1.0,10238,11000.0,0,4,1,4,0
1961,988458,0,0,0,3,1,0,0.5658647797711369,1.0,0,1.0,1.0,32765,6000.0,0,10,3,4,0
1962,844425,3,1,0,2,0,3,0.5074746711773291,1.0,0,0.0,1.0,32765,6000.0,0,6,2,2,0
1963,343044,2,0,0,1,2,0,0.6477397119577972,1.0,1,0.0,1.0,32765,9000.0,0,1,1,0,1
1964,104623,3,1,0,2,0,0,0.7146041051611214,1.0,1,0.0,1.0,32765,10000.0,0,2,1,3,0
1965,401259,2,0,0,1,2,3,0.5876351706646832,1.0,0,0.0,1.0,10238,10000.0,0,0,1,0,0
1966,56428,2,1,0,1,2,2,0.3276972993667342,1.0,1,0.0,0.0,32765,13000.0,0,1,0,0,1
1967,297716,1,1,0,0,0,1,0.3457415848717494,0.0,1,0.0,0.0,32765,13000.0,0,0,0,0,1
1968,261464,2,1,0,1,0,3,0.4646190914516829,1.0,0,1.0,1.0,32765,12000.0,0,5,1,0,0
1969,124833,0,0,0,2,2,0,0.5704282195243078,1.0,1,1.0,1.0,10238,9000.0,1,2,0,3,0
1970,745999,3,0,0,2,0,3,0.5461243165310067,0.0,1,1.0,0.0,10238,9000.0,0,3,0,1,0
1971,226,2,1,0,0,1,1,0.4541773038411031,1.0,1,0.0,0.0,10238,15000.0,0,0,0,0,1
1972,947390,2,1,0,0,1,2,0.4852303649056671,0.0,1,0.0,1.0,10238,15000.0,0,0,0,0,1
1973,498673,3,1,0,2,2,0,0.6952148312049189,1.0,1,1.0,1.0,10238,9000.0,0,4,0,5,0
1974,757922,1,0,0,0,1,1,0.3060569212575669,0.0,1,0.0,0.0,10238,17000.0,0,0,0,0,1
1975,865316,3,0,0,2,2,0,0.6527368124494255,1.0,1,1.0,1.0,10238,13000.0,0,4,0,2,0
1976,620590,2,1,0,1,0,2,0.4365877926342473,1.0,1,0.0,0.0,32765,12000.0,0,2,0,0,1
1977,231919,2,1,0,1,0,3,0.6303208291323615,1.0,0,1.0,0.0,10238,16000.0,0,1,0,0,0
1978,458828,2,1,0,1,0,1,0.3070550976960573,1.0,1,0.0,0.0,10238,14000.0,0,3,0,2,0
1979,94127,0,1,1,0,0,0,0.5980895336803876,1.0,1,1.0,1.0,32765,8000.0,0,0,0,0,1
1980,154809,2,0,0,1,2,3,0.405846593806807,1.0,0,0.0,1.0,10238,15000.0,0,2,0,0,0
1981,789131,3,0,0,2,2,0,0.5757451296405501,1.0,1,1.0,0.0,92101,12000.0,0,0,1,0,0
1982,26883,2,0,0,0,2,0,0.6183002944413831,1.0,0,1.0,1.0,92101,13000.0,0,0,0,0,0
1983,245852,0,1,0,1,0,3,0.5839314559764571,1.0,0,0.0,1.0,32765,11000.0,0,3,1,1,0
1984,424685,1,0,0,0,0,3,0.5730305069553552,0.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1
1985,742144,3,1,0,2,2,0,0.7439687621339224,1.0,0,1.0,1.0,10238,11000.0,0,3,0,1,0
1986,74744,2,0,1,1,1,1,0.3187556952308137,0.0,1,1.0,0.0,32765,9000.0,0,1,0,0,0
1987,894333,1,1,0,0,0,3,0.6855670948359924,1.0,1,0.0,1.0,32765,11000.0,0,0,0,0,1
1988,131400,3,1,0,2,2,0,0.7484736559983464,1.0,1,1.0,1.0,10238,13000.0,0,0,0,6,0
1989,934104,2,1,0,1,2,0,0.6355599395913655,0.0,1,1.0,0.0,32765,11000.0,0,3,2,0,0
1990,849845,2,0,0,0,0,1,0.3406862555323136,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,0
1991,519948,3,0,0,2,1,2,0.4647727031848582,1.0,0,1.0,0.0,32765,11000.0,0,1,0,1,0
1992,127507,0,1,0,0,2,0,0.5387208204393835,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1
1993,503269,3,0,1,2,0,2,0.3740604475477269,1.0,1,0.0,1.0,32765,12000.0,1,2,1,0,0
1994,337559,3,1,0,2,0,3,0.5795819505506645,1.0,0,1.0,1.0,10238,9000.0,0,3,0,2,0
1995,210028,3,0,1,2,1,3,0.5216370293764842,1.0,1,0.0,0.0,10238,16000.0,0,3,0,1,0
1997,232262,0,1,0,1,0,0,0.3995310114066084,1.0,0,1.0,1.0,10238,9000.0,0,2,0,0,0
1998,277499,1,1,0,0,2,0,0.711130247514043,1.0,1,1.0,0.0,32765,11000.0,0,0,0,0,0
1999,761455,3,1,0,2,0,0,0.6810789500454674,1.0,1,1.0,0.0,10238,12000.0,0,3,2,4,0
2000,330207,3,0,0,2,2,0,0.6172238033115515,0.0,0,1.0,1.0,32765,10000.0,0,4,3,3,0
2001,927059,1,1,0,0,1,1,0.3449080748268442,0.0,1,0.0,0.0,32765,13000.0,0,0,0,0,1
2002,22905,2,0,0,1,0,0,0.5431775519517923,1.0,1,1.0,1.0,32765,8000.0,0,1,0,0,0
2003,270333,0,1,0,3,2,0,0.5832612783680788,1.0,0,0.0,1.0,10238,9000.0,0,5,0,2,0
2005,125408,0,1,0,3,2,0,0.7079048188214504,1.0,0,1.0,1.0,10238,12000.0,0,4,1,2,0
2006,107410,1,1,0,0,1,1,0.3086760491529937,0.0,0,1.0,1.0,10238,11000.0,0,0,0,0,1
2007,912595,2,1,0,1,0,3,0.4532261163998474,1.0,1,1.0,1.0,10238,14000.0,1,2,1,0,0
2008,137209,2,0,0,1,2,3,0.6680436827403672,0.0,1,0.0,1.0,10238,10000.0,0,0,0,1,0
2009,882775,1,0,0,0,0,2,0.4237711447220497,1.0,0,0.0,0.0,32765,13000.0,0,0,0,0,1
2010,926478,0,0,0,1,2,0,0.4779624315482342,1.0,1,1.0,1.0,32765,7000.0,0,3,0,1,0
2011,756207,3,1,0,2,2,0,0.6165145855943818,1.0,1,0.0,1.0,10238,14000.0,0,2,0,2,0
2012,96679,1,0,0,0,1,1,0.1541351795574787,1.0,1,0.0,0.0,10238,18000.0,0,0,0,0,1
2013,30993,3,0,0,2,2,0,0.5426376550206501,1.0,0,0.0,1.0,10238,9000.0,0,1,0,0,0
2014,904544,3,0,0,0,2,0,0.7976152776255272,1.0,1,1.0,0.0,10238,13000.0,0,0,0,0,0
2015,660975,3,0,0,2,2,3,0.5752234865821753,1.0,1,1.0,1.0,10238,12000.0,0,3,1,1,0
2016,343102,2,0,0,1,1,1,0.3763502094705643,1.0,1,1.0,1.0,10238,8000.0,0,1,0,0,0
2017,748173,2,1,0,1,1,1,0.2539444112229153,1.0,1,0.0,1.0,10238,15000.0,0,1,0,1,1
2018,466515,2,1,0,1,1,2,0.3978853338946178,0.0,1,0.0,0.0,32765,13000.0,1,2,1,0,1
2020,648192,3,1,0,2,2,3,0.4760755481035748,0.0,1,0.0,0.0,10238,16000.0,0,2,0,3,0
2021,900525,2,1,0,1,0,3,0.3413656943911265,1.0,1,0.0,0.0,32765,11000.0,0,1,0,0,1
2022,629147,0,1,0,0,0,3,0.6742126938809867,1.0,1,1.0,1.0,32765,7000.0,0,0,0,0,1
2023,126571,1,0,0,0,1,2,0.4556299715795965,1.0,0,0.0,1.0,10238,12000.0,1,0,0,0,0
2024,919697,2,0,0,1,0,0,0.647036115942897,1.0,0,0.0,1.0,10238,8000.0,0,0,1,1,0
2025,26688,2,0,0,1,0,3,0.5551939776516457,1.0,0,0.0,1.0,10238,12000.0,0,2,0,3,0
2026,474971,3,1,0,2,2,3,0.5131929341910539,1.0,1,1.0,1.0,32765,5000.0,0,7,1,2,0
2027,287540,3,0,0,2,0,0,0.5682407176327693,0.0,1,1.0,0.0,32765,11000.0,0,3,0,0,0
2028,584269,3,0,0,2,0,2,0.3331783936397684,1.0,1,0.0,0.0,10238,14000.0,1,0,0,2,0
2029,326608,3,0,0,1,2,0,0.5392138269084618,0.0,1,1.0,1.0,32765,5000.0,0,0,1,0,1
2032,166073,3,0,0,2,0,3,0.545089952761571,1.0,1,1.0,1.0,10238,14000.0,0,1,0,0,0
2033,521571,3,0,0,1,1,1,0.3582560449825787,0.0,1,0.0,1.0,10238,14000.0,0,0,0,0,1
2034,418047,3,1,0,2,0,0,0.5935481774271312,1.0,0,1.0,1.0,10238,8000.0,0,6,0,5,0
2035,407435,3,0,0,2,2,0,0.6380148539874897,1.0,1,1.0,1.0,92101,11000.0,0,3,0,1,0
2036,902008,3,0,1,1,0,1,0.2893073879601041,0.0,1,1.0,1.0,32765,8000.0,0,1,1,0,0
2037,635622,2,0,1,1,1,2,0.5799385856829034,0.0,1,0.0,0.0,10238,15000.0,0,1,0,0,1
2039,3131,2,0,0,1,0,3,0.4137739689907644,1.0,0,1.0,0.0,10238,11000.0,0,0,1,1,0
2040,747188,2,0,0,0,0,3,0.3921298915339043,1.0,1,1.0,1.0,32765,6000.0,0,0,0,0,1
2041,219595,0,0,1,1,2,0,0.5576866532602021,1.0,1,1.0,1.0,10238,12000.0,0,1,0,0,0
2044,638240,2,0,0,0,0,0,0.5797370090434051,1.0,0,1.0,1.0,10238,8000.0,1,0,0,0,0
2045,335001,1,1,0,0,0,1,0.3524113564969917,0.0,1,0.0,1.0,10238,11000.0,0,0,0,0,1
2046,569662,2,0,0,1,1,1,0.3674159775277167,0.0,1,1.0,0.0,32765,13000.0,0,1,1,0,0
2047,832941,3,0,0,2,2,0,0.5231534917481532,1.0,0,1.0,0.0,10238,16000.0,0,0,0,0,0
2049,978371,0,1,0,0,2,0,0.522308261261471,1.0,1,1.0,1.0,92101,10000.0,0,0,0,0,0
2050,918452,1,0,0,0,1,1,0.5892026667509174,0.0,1,0.0,0.0,32765,16000.0,0,0,0,0,1
2051,905397,1,1,0,0,0,2,0.3828274809687304,1.0,1,0.0,0.0,10238,14000.0,0,0,0,0,1
2052,314202,1,0,0,0,1,1,0.2180558125783903,1.0,1,0.0,1.0,10238,12000.0,0,0,0,0,0
