,Unnamed: 0,Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
2218,2218,1,0,67,0,2,1117,3,4,3,4,4,4,5,2,2,3,2,5,2,5,0,21.0,0
2219,2219,0,0,13,0,2,854,2,3,2,4,5,2,5,5,4,4,4,3,4,5,0,0.0,0
2220,2220,0,0,46,0,2,631,1,4,1,1,3,1,3,3,3,4,5,4,4,3,0,0.0,0
2221,2221,0,0,20,1,2,528,3,5,5,5,3,2,2,3,3,4,2,2,2,3,12,10.0,0
2222,2222,1,0,40,0,1,337,0,5,0,4,2,4,4,4,4,0,4,5,4,4,129,119.0,1
2223,2223,1,0,62,0,2,612,2,4,2,4,2,3,1,4,4,2,2,2,4,4,0,0.0,0
2224,2224,0,0,68,0,2,977,2,4,2,3,2,2,4,2,4,4,4,3,5,2,0,0.0,0
2225,2225,1,0,49,1,1,328,4,5,5,5,2,3,4,4,4,3,4,3,4,4,0,0.0,0
2226,2226,1,0,48,1,1,669,2,5,2,2,4,5,4,5,5,5,5,4,5,3,116,110.0,1
2227,2227,1,0,53,1,1,399,3,4,3,3,2,4,5,5,5,5,5,5,5,5,0,12.0,1
2228,2228,1,0,59,1,1,3018,3,3,3,3,4,4,5,3,3,3,3,4,3,3,0,0.0,1
2229,2229,1,0,58,0,0,581,1,4,1,5,3,1,2,2,2,1,2,3,2,1,27,10.0,0
2230,2230,1,0,10,0,0,223,2,4,2,3,3,2,3,3,5,2,5,4,5,3,0,0.0,0
2231,2231,1,1,26,1,2,528,2,4,2,3,4,2,4,4,4,1,4,4,4,4,18,17.0,0
2232,2232,1,0,45,1,1,2103,5,5,5,5,4,5,4,4,4,5,4,5,4,3,0,0.0,1
2233,2233,0,0,47,1,1,666,4,4,4,4,3,4,4,5,5,5,5,3,5,4,0,0.0,1
2234,2234,1,1,23,1,2,700,2,2,2,3,1,2,1,1,2,4,4,1,4,1,0,0.0,0
2235,2235,1,1,49,1,2,812,4,4,4,3,3,4,1,3,1,4,4,3,3,3,36,13.0,0
2236,2236,0,1,23,1,1,883,5,4,5,3,5,5,3,5,4,4,5,4,4,5,0,0.0,1
2237,2237,1,1,24,1,2,283,3,1,3,3,5,3,5,5,4,5,3,3,3,5,45,65.0,0
2238,2238,0,0,33,1,1,547,1,1,1,1,4,4,4,4,4,5,4,5,5,4,0,5.0,1
2239,2239,0,0,69,0,2,1947,3,5,3,2,1,3,1,1,5,3,5,3,4,1,0,0.0,0
2240,2240,0,1,26,1,1,216,5,0,5,3,4,5,4,4,4,4,1,5,2,4,3,5.0,1
2241,2241,1,0,48,1,1,2160,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,0.0,1
2242,2242,1,0,40,1,2,1674,2,1,1,1,2,3,2,2,3,5,4,5,3,2,0,0.0,1
2243,2243,0,0,73,1,2,448,4,4,4,4,4,4,4,4,4,3,4,4,5,4,3,0.0,1
2244,2244,0,1,29,1,1,1399,4,4,4,2,3,4,3,3,5,4,5,4,4,3,0,0.0,1
2245,2245,0,0,55,0,2,1012,4,5,4,2,5,4,5,5,4,2,5,3,4,5,0,0.0,1
2246,2246,0,1,45,1,1,1182,4,4,4,3,3,4,1,3,3,5,4,5,4,3,30,1.0,0
2247,2247,1,0,48,1,1,1735,1,1,1,1,5,4,5,4,4,5,4,3,4,5,30,34.0,1
2248,2248,0,0,48,1,1,3734,1,4,5,4,5,3,2,2,2,2,1,3,2,1,0,0.0,0
2249,2249,0,0,42,1,1,247,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,4.0,1
2250,2250,0,0,46,1,1,1598,3,3,3,3,4,5,4,5,5,5,4,3,5,5,11,12.0,1
2251,2251,1,0,40,1,1,621,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,3.0,1
2252,2252,1,0,56,0,1,140,0,0,0,3,5,3,5,4,4,0,1,5,4,4,0,0.0,1
2253,2253,1,0,27,1,1,721,1,2,2,2,1,1,1,1,4,5,4,4,3,1,0,0.0,0
2254,2254,0,0,47,1,2,1004,5,3,3,3,4,5,4,4,2,4,5,3,4,4,7,0.0,1
2255,2255,0,0,14,0,0,213,2,0,2,1,2,2,2,2,4,2,4,5,4,2,0,9.0,0
2256,2256,1,1,27,1,2,563,4,0,4,5,2,4,3,2,4,5,3,3,3,2,0,0.0,1
2257,2257,0,0,28,1,1,883,2,2,2,2,5,5,5,5,3,3,5,4,4,5,18,6.0,1
2258,2258,1,1,40,1,1,1605,4,4,4,4,5,4,5,5,4,4,3,3,3,5,1,0.0,0
2259,2259,0,0,38,1,1,2386,5,5,5,5,1,5,2,4,4,4,4,4,4,5,0,0.0,1
2260,2260,0,1,25,1,1,368,2,0,2,1,2,2,2,2,5,4,5,4,4,2,0,0.0,0
2261,2261,1,0,53,0,2,127,2,3,2,4,4,4,3,2,2,2,2,2,2,3,0,0.0,0
2262,2262,0,0,18,0,2,862,3,5,3,4,5,3,5,5,3,4,5,5,4,5,0,0.0,0
2263,2263,1,0,25,1,1,507,3,5,4,5,3,2,3,3,1,2,3,3,3,3,7,14.0,0
2264,2264,1,0,53,0,2,725,2,3,1,3,1,1,5,5,5,1,5,1,5,2,0,0.0,0
2265,2265,1,0,16,0,2,2611,3,3,3,3,3,3,3,3,2,1,2,4,3,3,0,0.0,0
2266,2266,0,0,46,0,2,102,3,4,3,2,4,3,4,4,3,4,4,4,5,4,0,0.0,0
2267,2267,1,0,56,1,1,419,3,3,3,3,2,4,4,5,5,5,5,4,5,5,16,30.0,1
2268,2268,0,1,15,1,2,987,3,3,3,4,4,3,4,4,4,4,4,3,3,4,4,6.0,0
2269,2269,1,0,32,1,1,2861,3,3,3,3,5,5,4,5,1,5,5,1,5,5,0,4.0,1
2270,2270,0,0,52,1,2,196,4,1,1,1,5,4,5,5,4,1,3,4,1,5,37,32.0,1
2271,2271,1,0,31,1,1,829,2,2,4,2,2,2,2,2,3,2,4,3,4,2,0,5.0,1
2272,2272,1,0,43,1,1,2156,3,2,2,2,5,4,3,3,3,3,3,2,3,1,0,0.0,0
2273,2273,1,1,27,1,2,601,3,3,3,3,5,3,5,5,3,1,4,2,4,5,0,0.0,0
2274,2274,0,0,34,1,1,2497,3,3,3,3,5,3,3,3,3,3,3,3,3,4,0,0.0,0
2275,2275,0,0,62,0,2,562,2,4,2,1,4,2,4,4,5,5,5,4,5,4,0,0.0,0
2276,2276,0,0,60,1,1,148,3,3,3,3,5,5,5,4,4,4,5,3,4,4,9,11.0,1
2277,2277,0,0,32,0,2,173,1,3,1,3,5,1,5,5,1,3,3,4,3,5,0,0.0,0
2278,2278,1,0,22,0,2,1189,1,5,0,3,1,0,1,1,5,2,4,3,4,1,108,106.0,0
2279,2279,0,0,56,1,1,1846,1,1,1,1,5,4,5,5,5,5,5,4,5,5,0,0.0,1
2280,2280,1,0,16,1,1,1983,2,2,2,2,4,4,4,4,3,4,1,1,3,4,0,0.0,1
2281,2281,1,0,35,0,0,1197,2,3,2,3,3,2,3,3,2,4,1,3,2,3,1,0.0,0
2282,2282,0,1,33,1,2,546,3,3,3,4,3,3,3,3,2,1,4,3,1,3,0,3.0,0
2283,2283,0,0,40,1,1,2338,4,4,4,4,4,4,5,4,4,4,4,4,4,5,32,36.0,1
2284,2284,0,0,64,0,0,224,2,4,0,3,3,0,3,3,5,4,4,3,4,3,0,0.0,0
2285,2285,1,1,22,1,1,641,4,0,4,2,3,4,3,3,3,3,5,3,4,3,0,0.0,1
2286,2286,0,0,34,1,1,3870,1,1,1,1,3,4,5,5,5,5,5,3,5,3,80,67.0,1
2287,2287,1,1,45,1,2,296,4,2,4,3,3,4,3,3,3,2,4,4,4,3,0,6.0,0
2288,2288,1,0,21,0,2,441,1,5,1,3,2,1,3,2,5,3,4,5,5,2,4,0.0,0
2289,2289,1,0,67,0,2,761,2,5,2,4,2,5,5,5,5,2,5,3,5,3,0,0.0,0
2290,2290,1,0,15,0,2,840,3,3,3,4,4,3,4,4,1,4,4,2,4,4,0,5.0,0
2291,2291,0,0,60,1,1,628,3,3,3,3,2,4,3,3,3,3,3,4,3,2,0,8.0,0
2292,2292,1,1,9,1,0,646,2,2,2,2,2,2,5,2,3,2,3,1,2,2,4,0.0,0
2293,2293,0,1,25,1,1,236,5,0,5,4,1,5,1,1,4,5,5,5,5,1,3,0.0,1
2294,2294,1,1,24,1,2,143,4,4,4,3,2,4,2,2,1,2,3,2,4,2,4,26.0,0
2295,2295,0,1,27,1,2,153,3,2,3,4,3,3,3,3,4,1,3,2,3,3,0,0.0,0
2296,2296,1,0,26,1,1,2562,0,5,0,5,3,3,3,3,3,2,4,3,5,3,16,34.0,1
2297,2297,1,0,29,1,1,3877,2,2,4,2,5,5,5,5,5,5,5,4,5,5,5,3.0,1
2298,2298,0,0,18,0,2,1855,4,5,5,5,4,5,1,4,3,3,2,5,5,4,0,0.0,0
2299,2299,0,0,40,0,1,599,4,0,4,4,2,4,4,3,3,4,3,3,3,4,0,0.0,1
2300,2300,0,0,59,1,1,184,0,5,0,2,2,5,5,3,3,3,3,4,3,4,9,0.0,1
2301,2301,1,0,41,1,1,2246,1,5,5,5,1,1,1,2,1,3,4,1,1,1,228,216.0,0
2302,2302,1,0,37,1,1,332,0,0,0,5,3,3,3,3,3,3,3,3,3,1,0,0.0,1
2303,2303,1,0,54,1,1,130,4,3,3,3,3,4,4,2,2,2,4,4,2,2,28,21.0,0
2304,2304,0,0,22,1,1,1937,2,2,4,4,2,2,2,1,1,4,3,2,2,2,167,160.0,0
2305,2305,0,0,60,1,1,628,2,2,2,2,3,5,5,4,4,4,4,5,4,4,5,0.0,1
2306,2306,0,0,48,0,0,368,2,1,2,2,2,2,1,2,3,5,3,4,3,2,0,0.0,0
2307,2307,1,1,34,1,1,760,2,2,2,4,3,2,2,3,3,5,4,5,5,3,95,71.0,0
2308,2308,0,0,52,1,1,2366,5,5,5,5,5,4,4,2,2,2,2,5,2,5,0,8.0,1
2309,2309,1,0,14,0,2,888,3,5,3,2,2,3,2,2,4,4,5,4,4,2,0,0.0,0
2310,2310,1,0,31,1,1,2598,4,2,2,2,4,4,4,4,4,1,3,1,2,4,0,0.0,0
2311,2311,0,0,30,1,1,1546,4,4,4,4,4,4,4,4,5,4,5,4,5,4,2,0.0,1
2312,2312,1,0,62,0,0,247,4,2,4,4,3,3,3,1,1,4,5,4,1,1,67,72.0,0
2313,2313,0,0,52,0,2,295,2,5,2,4,2,2,2,2,4,4,4,4,5,2,0,0.0,0
2314,2314,1,0,57,1,1,3283,1,1,1,1,1,3,3,1,1,1,1,2,1,3,0,0.0,0
2315,2315,1,0,33,1,1,2246,2,2,2,2,4,4,3,5,5,4,5,5,5,1,0,0.0,1
2316,2316,1,0,18,1,2,646,5,3,3,3,5,5,5,5,3,2,1,2,4,5,3,0.0,1
2317,2317,0,0,21,0,2,1598,3,5,3,3,4,3,4,4,3,4,5,5,4,4,42,25.0,0
2318,2318,1,0,51,1,1,2865,3,3,3,3,5,5,4,4,4,4,4,3,4,5,12,0.0,1
2319,2319,0,1,38,1,1,606,3,3,3,3,3,3,3,3,4,4,4,3,5,3,0,0.0,0
2320,2320,1,0,53,1,1,2811,5,5,5,5,5,5,5,5,5,5,5,5,5,4,65,48.0,1
2321,2321,1,1,24,1,2,1050,3,3,3,4,1,3,1,1,4,3,2,4,3,1,0,0.0,0
2322,2322,0,0,63,0,2,541,3,1,3,4,4,3,4,4,4,3,4,4,3,4,36,23.0,0
2323,2323,1,0,28,0,2,268,1,0,0,2,3,0,2,3,4,1,2,2,3,3,0,0.0,0
2324,2324,0,0,29,1,1,3351,4,4,4,4,4,4,4,4,2,3,3,3,1,4,0,0.0,1
2325,2325,1,0,52,1,1,2653,2,2,2,2,5,4,4,2,2,3,2,3,2,3,42,35.0,1
2326,2326,1,1,24,1,2,296,2,0,1,4,5,1,5,5,3,3,4,4,4,5,9,0.0,0
2327,2327,0,0,27,0,0,248,4,1,4,2,1,4,1,1,1,1,3,3,3,1,0,22.0,0
2328,2328,1,1,24,1,2,605,1,0,2,2,1,2,1,1,4,4,4,5,5,1,0,0.0,0
2329,2329,0,0,35,0,2,1250,3,4,3,2,2,3,2,2,3,4,4,4,4,2,7,30.0,0
2330,2330,1,0,30,0,0,651,4,4,4,3,5,4,5,5,3,3,3,4,4,5,0,0.0,0
2331,2331,0,0,34,0,1,1521,4,4,4,5,5,4,4,4,4,4,4,3,4,4,9,0.0,1
2332,2332,1,0,36,1,2,679,4,3,3,3,4,4,4,4,1,3,5,2,3,4,12,48.0,1
2333,2333,0,0,10,0,2,1222,3,1,3,4,4,3,4,4,4,2,3,2,3,4,0,0.0,0
2334,2334,0,0,27,0,0,965,2,4,2,1,4,2,4,4,4,3,5,5,4,4,4,0.0,0
2335,2335,0,0,43,1,0,416,4,1,3,1,4,4,4,4,2,3,3,2,3,4,38,35.0,0
2336,2336,0,0,63,1,0,395,2,2,2,2,2,2,2,2,1,2,4,4,4,2,0,2.0,0
2337,2337,1,0,62,0,0,1464,3,5,3,4,3,3,5,1,1,3,1,4,1,3,26,30.0,0
2338,2338,0,0,60,1,1,985,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,10.0,1
2339,2339,1,0,28,1,1,2399,3,3,3,3,4,5,4,4,5,3,4,4,5,4,19,0.0,1
2340,2340,1,0,31,1,1,2110,2,2,5,2,5,5,5,5,4,2,5,3,4,5,0,0.0,1
2341,2341,0,0,57,1,1,357,2,1,1,1,1,3,3,2,2,2,2,4,2,1,48,49.0,0
2342,2342,1,0,18,0,1,166,4,4,4,3,3,4,2,3,3,3,4,4,5,3,0,0.0,1
2343,2343,1,0,35,0,2,758,4,5,4,3,5,4,5,5,5,5,4,3,4,5,3,0.0,0
2344,2344,0,1,23,1,1,1189,4,0,4,5,1,4,1,1,5,2,5,3,4,1,0,0.0,1
2345,2345,1,0,57,1,1,2383,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0.0,1
2346,2346,0,0,40,1,0,447,5,5,5,5,5,5,5,5,2,3,1,5,1,5,0,0.0,1
2347,2347,0,1,21,1,2,391,4,0,4,4,3,4,1,3,2,1,5,2,5,3,0,0.0,1
2348,2348,0,0,23,1,1,337,4,5,3,5,4,4,4,4,3,5,4,4,3,4,43,38.0,0
2349,2349,1,0,9,0,0,200,3,3,3,3,5,3,4,5,4,3,3,1,4,5,0,0.0,0
2350,2350,0,0,47,1,1,3094,4,1,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0,1
2351,2351,1,0,59,1,1,1618,1,4,1,1,5,5,5,4,4,4,4,4,4,3,0,0.0,1
2352,2352,0,1,20,1,2,748,2,2,2,3,4,2,4,4,4,4,4,1,4,4,0,0.0,0
2353,2353,0,1,24,1,2,1422,3,3,3,1,3,3,3,3,5,2,5,4,5,3,0,0.0,0
2354,2354,1,0,49,1,1,1897,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,0.0,1
2355,2355,1,0,22,1,1,436,1,1,1,1,2,2,2,2,3,4,4,3,3,2,57,47.0,1
2356,2356,1,0,12,0,2,1635,3,4,4,3,3,4,3,3,3,3,4,3,4,3,27,41.0,0
2357,2357,0,1,26,1,1,1138,2,2,2,3,2,4,4,5,2,5,4,4,3,4,285,285.0,0
2358,2358,1,1,26,1,1,596,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0,1.0,1
2359,2359,1,0,33,1,1,2774,2,2,2,2,4,5,5,2,2,2,2,4,2,3,0,0.0,1
2360,2360,1,0,44,1,1,1800,1,1,1,1,4,5,5,4,4,4,4,4,4,4,0,0.0,1
2361,2361,0,0,43,0,1,1005,3,3,3,3,5,3,4,2,2,3,2,3,2,3,0,0.0,0
2362,2362,1,0,23,0,2,628,2,5,2,4,4,2,4,4,4,3,5,5,4,4,0,0.0,0
2363,2363,1,0,55,1,1,3861,2,1,1,1,3,3,3,2,2,3,2,1,2,1,42,39.0,0
2364,2364,1,0,25,1,1,3145,3,3,3,3,4,4,4,4,4,1,1,5,1,4,0,0.0,1
2365,2365,1,0,72,1,0,293,1,2,2,2,3,4,4,1,1,1,1,2,1,2,0,0.0,0
2366,2366,1,0,51,1,1,967,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0.0,1
2367,2367,1,0,35,0,2,802,1,4,1,5,2,1,2,2,2,5,5,4,3,2,0,0.0,0
2368,2368,0,0,51,1,2,528,2,3,3,3,2,2,2,2,1,2,4,4,3,2,0,0.0,0
2369,2369,0,1,37,1,1,108,5,5,5,5,3,5,3,3,3,2,5,5,5,3,0,5.0,1
2370,2370,0,0,44,1,1,3331,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,12.0,1
2371,2371,1,0,44,0,2,241,4,4,4,3,2,3,3,4,4,4,4,3,4,1,0,0.0,0
2372,2372,1,0,40,1,1,1773,2,2,2,2,2,2,3,2,2,2,2,3,2,3,0,0.0,0
2373,2373,1,0,55,1,0,270,5,2,2,2,2,3,3,5,5,5,5,5,5,3,42,43.0,1
2374,2374,1,0,40,1,1,837,1,1,1,1,4,5,4,5,5,5,5,5,5,4,0,0.0,1
2375,2375,1,0,53,1,1,1999,4,4,4,4,2,4,5,4,4,4,4,4,4,3,7,0.0,1
2376,2376,0,0,67,1,1,157,3,4,4,4,1,3,3,2,2,2,3,1,2,2,14,32.0,0
2377,2377,1,0,56,0,2,1050,1,5,1,1,5,1,1,1,1,1,1,5,1,2,0,3.0,0
2378,2378,1,0,12,0,2,919,4,3,4,2,5,4,5,5,3,5,4,4,3,5,10,2.0,0
2379,2379,0,0,27,1,1,2978,5,5,5,5,4,4,4,4,5,3,5,5,5,4,0,0.0,1
2380,2380,1,0,63,0,0,213,4,2,0,3,2,4,4,2,2,0,1,3,2,4,0,0.0,1
2381,2381,1,0,31,0,2,507,2,5,2,5,3,2,3,3,5,5,5,4,4,3,0,0.0,0
2382,2382,1,0,48,1,1,452,3,3,3,3,3,1,3,4,4,4,4,2,4,1,0,3.0,1
2383,2383,0,0,30,0,0,1050,3,4,3,3,4,3,4,4,3,3,4,4,5,4,0,0.0,0
2384,2384,0,0,59,1,2,363,4,1,1,1,4,4,4,4,4,3,1,5,4,4,0,0.0,1
2385,2385,0,1,9,1,2,1208,1,2,2,4,4,2,4,4,4,1,3,1,3,4,54,58.0,0
2386,2386,1,0,47,1,1,2176,3,3,3,3,4,5,4,5,5,5,5,4,5,3,61,40.0,1
2387,2387,1,1,39,1,1,651,2,2,2,4,5,2,3,5,2,3,4,5,5,5,0,0.0,1
2388,2388,1,1,21,1,1,448,5,0,5,4,4,5,5,4,4,3,2,4,3,4,8,11.0,1
2389,2389,1,0,40,1,1,2365,4,1,1,1,3,3,3,4,4,4,4,2,4,2,1,2.0,0
2390,2390,0,0,33,1,1,2908,3,3,3,3,5,5,5,5,3,4,4,5,4,5,0,0.0,1
2391,2391,0,0,15,0,2,237,5,5,5,2,2,5,2,2,3,2,4,5,4,2,0,0.0,1
2392,2392,1,0,59,1,1,3803,5,5,5,5,3,5,4,3,3,4,3,5,3,3,0,0.0,1
2393,2393,1,0,58,1,1,1605,4,4,3,4,2,5,5,3,3,3,3,4,3,5,5,0.0,1
2394,2394,1,0,42,1,1,1956,0,0,0,4,3,4,4,1,1,1,1,3,1,4,31,22.0,1
2395,2395,0,1,70,1,1,408,3,3,3,5,2,3,2,2,4,3,5,3,4,2,0,0.0,0
2396,2396,1,0,19,0,2,763,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0,1
2397,2397,1,0,49,1,2,261,4,5,5,5,1,5,2,4,4,4,4,4,4,4,0,0.0,1
2398,2398,0,0,48,1,1,554,2,1,1,1,4,2,3,2,2,2,2,3,2,4,105,93.0,0
2399,2399,1,0,36,1,1,1217,3,3,3,3,2,5,5,4,4,4,4,4,4,4,13,0.0,1
2400,2400,0,0,39,0,0,1048,3,4,3,2,3,3,3,3,5,3,5,3,5,3,29,27.0,0
2401,2401,1,0,25,0,2,4963,2,5,2,4,2,5,2,5,3,4,4,2,3,2,0,0.0,0
2402,2402,0,0,43,1,1,795,3,1,1,1,3,3,4,3,3,3,3,4,3,4,27,13.0,0
2403,2403,1,0,11,0,2,2106,3,3,3,1,5,3,5,5,4,3,3,3,3,5,0,0.0,0
2404,2404,0,0,43,1,1,1815,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0,1
2405,2405,0,0,48,0,2,1276,4,4,4,2,5,4,5,5,5,3,5,5,5,5,2,0.0,0
2406,2406,0,0,50,0,2,704,3,4,3,1,2,3,2,2,1,5,4,1,1,2,2,0.0,0
2407,2407,1,0,45,1,1,3709,5,5,5,5,2,5,5,4,4,4,4,3,4,3,0,0.0,1
2408,2408,1,0,50,1,2,671,2,1,1,1,1,2,2,2,2,2,2,4,2,1,0,0.0,0
2409,2409,0,1,25,1,1,1074,4,3,4,5,4,4,4,4,4,1,3,4,1,4,0,0.0,1
2410,2410,0,1,24,1,2,770,3,3,3,3,4,3,4,4,1,2,4,2,4,4,32,35.0,0
2411,2411,0,0,11,0,2,920,3,1,3,2,1,3,1,1,2,2,2,3,2,1,95,88.0,0
2412,2412,1,0,32,1,2,174,5,4,5,4,5,5,5,5,1,1,2,2,2,5,0,0.0,1
2413,2413,0,0,9,0,2,853,1,3,1,3,3,1,3,3,2,1,1,1,4,3,39,36.0,0
2414,2414,0,0,30,1,1,1635,3,5,5,5,3,3,3,3,1,1,2,2,4,3,0,30.0,0
2415,2415,0,0,40,0,2,650,5,4,5,3,3,5,3,3,5,1,3,3,2,3,0,0.0,1
2416,2416,1,0,62,0,2,216,3,4,3,3,3,4,4,5,5,3,5,2,5,1,0,0.0,0
2417,2417,0,0,48,0,0,337,3,4,3,3,4,3,4,4,5,3,4,4,5,4,0,0.0,0
2418,2418,1,0,27,0,2,812,3,1,3,3,3,3,2,3,3,1,4,1,3,3,16,20.0,0
2419,2419,1,0,58,1,1,1571,2,2,2,2,4,4,5,5,5,4,5,4,5,5,16,0.0,1
2420,2420,0,0,47,0,2,1217,3,4,3,2,4,3,4,4,4,5,4,3,4,4,17,3.0,0
2421,2421,1,0,40,1,1,2475,5,5,5,5,5,5,5,3,3,3,5,5,4,5,4,0.0,1
2422,2422,0,0,22,0,1,868,1,1,1,3,4,1,4,4,4,1,3,4,4,4,7,18.0,0
2423,2423,1,1,29,1,1,626,1,1,1,1,3,1,3,3,4,2,4,4,4,3,5,9.0,0
2424,2424,1,0,54,1,2,1121,3,3,3,3,2,4,4,3,3,3,3,4,3,3,0,0.0,0
2425,2425,0,0,45,0,0,86,1,5,1,1,1,1,1,1,3,5,4,3,4,1,0,0.0,0
2426,2426,1,1,27,1,0,101,3,3,3,3,1,3,1,1,2,1,2,2,4,1,0,0.0,0
2427,2427,1,0,51,1,1,852,1,2,1,1,4,5,5,4,4,5,4,4,4,3,0,0.0,1
2428,2428,0,0,50,1,2,190,4,5,5,5,4,4,4,4,1,1,4,2,3,4,0,0.0,0
2429,2429,1,0,17,0,2,977,3,3,3,3,2,3,2,2,3,3,2,5,2,2,20,17.0,0
2430,2430,0,0,43,0,2,502,1,4,1,3,4,1,4,4,4,2,5,4,4,4,0,0.0,0
2431,2431,0,0,35,0,2,606,2,5,2,2,3,2,3,3,3,2,4,4,4,3,39,48.0,0
2432,2432,1,0,35,1,2,337,3,1,1,1,3,3,3,3,3,1,3,4,4,3,34,33.0,0
2433,2433,0,0,42,1,2,239,2,5,5,5,2,2,2,2,3,5,3,1,4,2,0,0.0,0
2434,2434,0,0,41,1,1,1119,1,1,4,1,4,4,5,5,5,5,5,4,5,3,0,0.0,1
2435,2435,1,1,38,1,2,632,1,3,2,2,1,2,1,1,2,2,3,4,2,1,5,16.0,0
2436,2436,1,0,34,1,1,3349,1,2,2,2,3,3,3,1,1,1,1,4,1,4,128,115.0,0
2437,2437,0,0,37,1,1,2646,1,1,1,1,5,4,5,5,5,5,5,3,5,3,27,24.0,1
2438,2438,1,0,28,0,2,1865,2,3,2,4,5,2,5,5,4,3,4,1,3,5,51,43.0,0
2439,2439,0,0,48,1,1,1597,1,1,1,1,2,5,4,5,5,4,5,4,5,5,0,0.0,1
2440,2440,1,0,16,0,2,516,1,1,1,3,1,1,3,1,3,3,3,2,4,1,0,0.0,0
2441,2441,0,0,16,0,2,689,1,2,1,2,4,1,4,4,2,2,3,3,2,4,1,0.0,0
2442,2442,0,0,56,1,1,2805,4,4,4,4,5,5,5,5,5,5,5,3,5,5,84,75.0,1
2443,2443,0,0,61,0,2,1235,2,5,2,4,3,2,3,3,3,2,4,5,4,3,0,10.0,0
2444,2444,0,1,25,1,1,594,2,0,2,4,5,2,5,5,4,4,4,3,4,5,19,60.0,0
2445,2445,1,0,70,0,2,209,2,2,2,3,5,3,4,2,2,2,2,3,2,1,0,4.0,0
2446,2446,0,0,21,0,2,331,3,2,2,2,5,2,5,5,2,2,2,3,3,5,12,11.0,0
2447,2447,1,0,51,1,1,2611,2,2,2,2,2,5,5,4,4,4,4,5,4,5,41,20.0,1
2448,2448,0,0,39,1,1,2502,3,4,4,4,5,4,4,3,3,3,3,3,3,3,0,0.0,0
2449,2449,1,0,9,0,2,1185,4,1,4,4,5,4,5,5,1,3,3,4,3,5,0,0.0,0
2450,2450,0,0,40,1,1,2694,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0.0,1
2451,2451,1,0,49,1,0,1773,3,4,4,4,5,3,4,2,2,3,2,3,2,2,0,6.0,0
2452,2452,0,0,54,0,2,101,2,4,2,3,3,2,3,3,5,5,5,3,4,3,0,0.0,0
2453,2453,0,0,30,1,2,1562,0,0,0,3,4,0,4,4,5,3,5,5,3,4,29,1.0,1
2454,2454,1,0,39,1,1,2329,5,5,5,5,4,5,1,4,4,4,5,2,4,2,0,0.0,1
2455,2455,1,0,49,1,0,370,2,3,2,3,4,5,3,2,2,2,2,5,2,1,0,0.0,1
2456,2456,1,0,70,0,0,294,2,4,2,1,5,5,4,2,2,2,2,3,2,5,0,0.0,0
2457,2457,1,0,35,0,0,589,2,4,2,2,2,2,2,2,5,2,4,3,4,2,0,0.0,0
2458,2458,1,0,56,1,1,3303,5,5,5,5,2,4,4,5,5,5,5,3,5,3,17,5.0,1
2459,2459,1,1,62,1,2,86,4,0,5,5,3,5,1,3,1,2,1,1,3,3,67,81.0,1
2460,2460,1,0,25,1,1,1563,4,4,4,4,4,5,4,4,5,3,4,4,3,4,0,0.0,1
2461,2461,0,0,53,0,1,1504,2,4,2,2,4,4,4,3,3,2,3,4,3,4,0,0.0,0
2462,2462,1,0,27,1,2,2133,4,4,4,4,4,4,4,4,2,1,4,4,4,4,0,0.0,0
2463,2463,1,1,22,1,2,259,1,1,1,2,4,1,4,4,2,4,2,2,3,4,34,27.0,0
2464,2464,1,0,66,1,1,305,3,5,5,5,1,3,3,3,3,3,3,4,3,4,0,0.0,0
2465,2465,1,0,66,0,0,487,3,2,3,3,3,4,4,4,4,3,4,3,4,4,0,2.0,0
2466,2466,1,0,57,1,1,2099,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0.0,1
2467,2467,1,0,25,1,1,3104,2,2,2,2,2,2,2,2,1,2,3,3,3,2,105,100.0,0
2468,2468,0,0,18,0,1,872,5,5,4,1,4,4,4,4,3,3,4,2,1,4,0,0.0,1
2469,2469,0,0,52,1,1,1747,1,1,1,1,5,4,4,5,5,5,5,3,5,3,0,4.0,1
2470,2470,1,1,44,1,2,95,1,1,1,3,5,1,5,5,4,5,4,4,3,5,0,0.0,0
2471,2471,0,0,45,1,1,624,5,5,5,5,5,5,5,3,3,3,3,3,3,5,0,0.0,1
