,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,target
1766,6473,56,0,1,35,81925,2,9,1992,0,0,822,5489,568,1,7,651720.2,0
1767,20159,23,1,1,54,38198,7,4,2001,0,0,6989,1853,283,1,9,2024367.1,0
1768,76995,87,0,1,50,36733,5,2,2007,1,1,7098,5945,688,1,5,7706348.7,0
1769,51461,45,1,1,28,7520,1,4,2017,1,0,1861,1316,198,1,10,5152982.7,1
1770,57104,9,1,1,49,98123,3,2,2017,1,0,1420,9330,640,1,9,5717757.7,1
1771,64834,64,1,0,17,15351,7,7,2013,0,0,3719,5893,546,1,7,6490258.3,0
1772,60162,93,1,0,9,69653,5,9,2014,1,1,874,2635,101,1,9,6020751.4,0
1773,88942,46,1,0,68,10789,3,3,1993,0,0,2778,9520,183,0,2,8900440.3,0
1774,35551,82,1,1,4,93906,6,5,1999,0,0,1082,9949,510,1,9,3562999.9,0
1775,63076,8,1,1,54,43957,2,6,2019,1,1,8663,9637,670,1,5,6318959.9,1
1776,69073,4,0,1,7,79740,8,1,2011,1,1,7827,3534,830,0,3,6911097.1,0
1777,62979,58,1,0,85,85267,7,7,1996,1,0,4145,9449,905,1,1,6301868.6,0
1778,97328,43,0,1,83,21032,6,4,1990,1,1,8767,5270,218,0,0,9739502.0,0
1779,83520,50,0,0,78,49694,1,8,2000,1,1,4440,3848,807,1,6,8354366.0,0
1780,77791,94,1,0,67,54273,5,5,2009,1,0,2582,2734,854,1,3,7786745.9,0
1781,45215,81,1,0,40,21573,8,8,2007,1,0,5896,4706,964,0,4,4528000.7,0
1782,12012,78,0,0,83,87662,8,9,2018,0,1,2412,7689,140,0,2,1210218.8,0
1783,55113,22,1,1,12,52712,10,8,2016,0,1,2108,3446,936,0,0,5519790.6,0
1784,39298,78,0,1,40,8190,7,3,2008,0,0,9636,1714,583,0,0,3934536.8,0
1785,83705,94,0,0,27,39119,2,10,2008,0,0,6632,1689,757,0,9,8372582.8,0
1786,84039,59,1,0,82,68337,4,8,1995,1,1,344,9885,571,0,8,8415253.5,0
1787,61089,8,1,0,14,37124,5,7,1991,0,1,8139,8026,359,0,10,6112177.1,0
1788,73080,96,1,0,28,17491,3,2,1990,0,1,2800,3779,687,1,2,7311244.0,0
1789,31501,57,0,1,67,15589,2,7,2013,0,0,5054,6403,139,1,9,3157956.3,0
1790,39170,54,1,1,41,54522,7,10,2005,0,1,2427,8845,187,1,7,3926220.5,0
1791,41000,5,0,1,8,99402,2,7,1991,1,0,7245,4667,668,0,0,4101893.1,0
1792,27803,8,0,1,75,93214,10,7,2008,1,0,2798,9431,228,0,6,2784033.8,0
1793,13910,75,1,1,80,16214,1,3,2015,0,1,1194,2917,103,1,2,1404398.5,0
1794,91275,17,0,1,21,86999,7,6,1999,1,1,5497,2263,224,0,8,9133455.9,0
1795,60018,28,1,0,64,42617,4,5,1992,1,1,554,7137,336,1,2,6008211.2,0
1796,3237,82,1,0,99,56257,4,9,2008,0,1,7466,8347,202,0,10,333538.8,0
1797,65946,98,0,1,63,35928,1,8,2015,0,1,5802,1095,740,1,1,6597608.5,0
1798,84696,69,0,1,25,76100,7,4,1991,0,1,6935,5142,541,0,6,8472972.1,0
1799,8392,81,1,0,97,90768,1,1,1998,1,1,5071,7075,844,0,6,848992.8,0
1800,29063,54,1,1,100,37116,3,9,2020,0,1,2467,4910,294,1,1,2916890.0,0
1801,84148,97,1,0,100,48583,2,10,2005,1,1,9349,9814,864,0,2,8418964.5,0
1802,67210,22,0,1,68,63246,3,9,2018,0,1,4144,1204,613,1,0,6731422.8,0
1803,61129,44,1,1,33,91577,10,3,2008,1,0,8553,6798,440,0,10,6121496.8,1
1804,63416,94,0,0,72,10070,1,8,2016,1,1,3566,6130,141,1,8,6347507.6,0
1805,12636,70,0,1,28,96190,2,2,2019,1,1,9656,8846,481,0,0,1269858.9,0
1806,70806,79,0,1,62,84562,6,10,2011,1,1,7008,7774,310,0,1,7089274.1,0
1807,29589,44,1,1,53,47268,6,5,1999,0,0,4510,9146,923,1,7,2968021.9,0
1808,14621,40,0,0,41,31633,4,4,1996,0,0,9586,6957,633,0,7,1465123.6,0
1809,28281,49,0,0,33,78659,8,1,1998,0,0,8210,8529,839,1,5,2829887.8,0
1810,1832,94,0,1,76,74108,4,8,1992,1,1,1757,7469,937,0,10,190497.2,0
1811,77216,46,0,0,57,18773,4,5,2007,1,1,578,7732,456,1,4,7723483.7,0
1812,80909,44,0,0,37,28216,2,9,2019,1,1,1151,6421,627,1,5,8094783.9,0
1813,64411,88,0,0,28,7876,3,5,2016,0,0,5730,1854,905,1,2,6443803.6,0
1814,42490,73,0,1,20,25477,10,3,2012,1,1,4773,3534,706,1,8,4252006.2,0
1815,32724,84,0,0,27,85317,8,4,2021,0,0,6354,4899,757,1,0,3273920.1,0
1816,4502,94,0,1,90,92912,8,6,2002,0,1,6372,8791,977,1,0,462779.2,0
1817,95464,28,1,0,88,91646,3,7,2010,1,1,5369,3335,293,1,8,9552982.0,0
1818,27541,55,1,0,75,93110,6,2,1996,1,0,3935,87,856,1,1,2765257.6,0
1819,42648,55,1,0,61,65569,5,3,2010,1,1,8489,5873,533,1,1,4271244.0,0
1820,80002,42,1,0,76,67080,8,2,2015,1,1,5678,8046,135,1,4,8007425.5,0
1821,99145,95,1,1,48,28897,2,8,2011,1,0,3903,4181,852,0,10,9923111.1,1
1822,70574,11,0,0,72,58731,5,2,2016,1,0,4972,746,758,0,3,7064747.6,0
1823,8096,90,1,0,27,30060,4,6,1992,0,1,2672,3488,762,0,1,815549.2,0
1824,12757,15,0,1,89,87595,4,7,1992,1,1,9361,3240,291,1,9,1287195.2,0
1825,29480,66,1,1,77,60901,6,1,2018,0,1,4555,7640,574,1,6,2958907.8,0
1826,85503,42,0,1,20,44949,2,8,1997,0,1,5317,33,488,1,3,8553712.7,0
1827,77851,35,0,0,98,68279,5,9,1999,1,0,5658,3181,147,0,3,7788297.9,0
1828,35352,89,1,1,18,10826,8,2,2020,1,0,8670,8810,471,1,6,3540142.0,1
1829,96720,14,1,1,27,35971,8,9,1994,0,0,9849,1645,778,1,8,9680680.4,0
1830,6629,41,0,1,32,903,2,1,2004,1,0,8331,9361,293,0,6,666360.4,0
1831,2210,29,1,1,51,16373,8,7,2019,1,0,440,2468,202,0,4,230691.9,1
1832,32476,14,1,0,32,85745,5,6,2006,0,0,7818,661,900,0,8,3251348.6,0
1833,70837,57,1,1,35,67452,9,1,2013,0,1,9709,5388,272,0,1,7089763.3,0
1834,54042,17,1,1,76,59660,7,6,2008,1,0,2160,5116,112,0,4,5419304.8,1
1835,98939,21,0,1,13,60876,6,9,2000,0,1,1449,4146,662,0,6,9899616.0,0
1836,62871,76,1,0,30,94649,1,1,2007,1,1,7769,4322,462,1,4,6290336.7,0
1837,67959,65,0,1,3,21015,3,5,2005,0,0,9689,5034,965,0,3,6798522.5,0
1838,70614,38,0,1,9,23939,2,10,1994,1,0,8522,9457,628,0,2,7064089.4,0
1839,12877,83,0,0,64,73010,7,1,2021,0,0,4350,2180,311,0,9,1291196.1,0
1840,90947,75,1,0,8,48980,8,3,2020,0,0,6379,653,595,1,10,9098966.0,0
1841,58619,86,1,0,61,70423,3,2,2014,1,1,7249,342,171,0,6,5867256.4,0
1842,55617,24,1,1,55,69618,1,10,2019,1,1,2478,1511,147,0,1,5572546.9,1
1843,59318,7,1,0,23,57847,6,1,2001,0,0,7247,7051,561,1,9,5938361.1,0
1844,31505,13,0,1,6,50880,9,5,1991,0,1,729,5519,534,1,0,3153329.1,0
1845,4280,98,1,1,41,58746,2,4,2018,0,1,6036,5694,117,1,9,437389.8,0
1846,25394,71,0,1,83,81035,2,7,2019,1,0,7256,6823,570,1,10,2543531.9,0
1847,8353,53,0,1,88,26753,3,8,2021,1,0,3371,1804,561,1,3,847023.1,0
1848,55871,52,0,0,91,23098,1,8,2000,1,1,678,6507,851,1,9,5588933.0,0
1849,81440,29,1,0,50,53000,8,10,2011,1,0,530,7022,715,1,0,8150830.1,0
1850,32037,74,1,0,15,12406,1,6,2013,0,1,1969,240,970,1,7,3206943.3,0
1851,80426,15,1,1,99,24,8,5,2003,0,0,1905,9643,137,0,6,8053552.3,0
1852,90339,74,0,0,3,64736,10,8,2007,0,0,4282,3627,552,0,5,9034852.7,0
1853,86848,93,1,0,56,76229,5,5,1992,1,1,9493,8925,224,1,1,8691290.2,0
1854,97435,90,1,0,67,62817,2,3,1990,0,0,2229,9850,197,1,8,9752191.0,0
1855,28760,63,1,0,3,88425,7,5,2013,0,1,8705,7836,681,1,7,2878626.3,0
1856,18209,51,1,0,60,55396,2,1,2017,1,1,6216,6588,315,1,10,1829917.7,0
1857,628,70,1,0,75,65323,8,6,2020,0,0,7428,2642,150,0,2,68498.0,0
1858,85637,43,0,0,19,11785,9,9,2008,0,0,7098,678,946,0,3,8565946.8,0
1859,70630,24,1,1,99,69241,10,7,2012,0,0,2449,2510,278,1,1,7073702.2,0
1860,32282,48,0,0,97,72866,4,6,2003,1,1,672,2704,532,1,3,3234723.3,0
1861,96877,77,1,0,94,77155,2,1,1992,0,0,9944,5824,481,1,2,9692657.2,0
1862,71673,98,0,1,28,15094,9,5,2012,1,1,608,9691,275,1,10,7172397.2,0
1863,48130,20,1,0,9,94092,6,9,1995,0,1,5002,8403,187,0,9,4815765.5,0
1864,86247,92,0,0,70,88098,3,10,2021,0,1,9631,6981,560,1,3,8630082.1,0
1865,56361,40,1,0,22,81491,4,1,1995,0,0,110,3864,229,1,3,5639699.5,0
1866,50336,11,1,1,97,10616,3,10,1996,1,0,5190,9575,451,0,2,5041774.6,1
1867,69440,73,1,0,80,18003,6,7,2005,1,1,588,1062,974,0,3,6951545.5,0
1868,58882,25,1,0,60,32960,2,10,2008,0,0,1708,387,313,1,5,5894427.8,0
1869,33131,42,1,1,95,415,4,8,2000,1,1,6469,3527,758,1,3,3320746.0,1
1870,12463,2,0,0,51,19811,2,6,1990,1,1,9892,4415,951,0,3,1247764.0,0
1871,3166,87,1,1,73,21566,1,2,2009,0,1,2737,9233,820,1,5,327022.9,0
1872,19084,54,1,1,96,57116,1,3,2002,1,1,5774,7169,954,1,6,1917423.2,1
1873,22348,78,0,0,34,17454,10,9,2013,0,1,5562,2493,327,0,2,2238999.3,0
1874,65050,3,0,1,54,59668,6,4,2003,0,1,5764,2640,330,0,4,6508789.3,0
1875,29721,94,0,1,76,87271,5,3,2001,0,0,5160,5030,136,1,6,2981160.1,0
1876,50793,51,0,1,21,57949,4,9,2015,0,0,4263,8736,860,1,10,5082950.5,0
1877,68186,84,1,1,99,51178,10,4,1993,0,0,9946,2378,229,0,8,6835138.3,0
1878,11253,32,0,1,2,42949,8,3,2017,0,0,8762,5573,787,1,0,1129352.7,0
1879,41987,94,0,1,26,13554,6,1,2015,1,0,6361,935,283,0,6,4203907.5,0
1880,12425,17,0,0,85,9509,3,5,2013,1,0,6387,8467,652,1,5,1248831.3,0
1881,55434,55,1,0,97,98846,7,9,2015,1,0,9485,3863,774,0,9,5547739.5,0
1882,52353,13,1,0,81,70024,8,6,2021,1,0,4645,6667,705,1,0,5246946.1,0
1883,93918,70,1,1,80,67961,2,2,2019,1,0,383,7585,525,1,4,9404641.9,1
1884,64312,22,1,1,89,21240,7,10,2012,0,0,9550,3567,268,1,2,6438512.2,0
1885,36558,40,0,1,24,31204,3,4,2004,0,1,3190,4409,337,0,4,3659640.4,0
1886,68575,56,1,0,26,16160,5,8,2014,1,0,6193,3809,811,0,7,6864163.4,0
1887,67665,100,1,1,61,78493,1,9,2004,1,1,2212,420,825,0,10,6773957.4,1
1888,24415,18,1,1,79,79354,6,6,2002,0,1,7712,8172,153,0,3,2452866.2,0
1889,65222,63,1,1,98,34483,5,3,2021,0,1,476,7378,637,1,7,6532384.1,0
1890,46276,33,0,1,67,23557,9,5,2004,1,0,9148,4860,736,0,10,4632070.4,0
1891,71398,36,0,1,83,7116,5,4,1992,0,1,6475,5973,138,1,6,7143594.2,0
1892,64894,8,1,0,28,18098,7,1,2002,0,1,8207,9981,218,0,0,6495345.2,0
1893,50556,43,1,0,34,10459,4,1,2021,1,0,4398,9748,666,0,6,5061327.1,0
1894,9776,15,0,1,74,41623,1,4,2002,0,0,2334,3108,503,0,7,984138.2,0
1895,96347,68,0,1,55,87676,1,6,2018,1,1,9802,3929,682,1,9,9637701.8,0
1896,78357,13,1,0,98,15798,6,4,2016,1,0,2629,9034,842,1,5,7839653.6,0
1897,2744,62,1,1,4,67276,9,9,1998,0,0,1359,9623,475,1,9,278798.8,0
1898,90703,80,1,1,88,57686,7,3,2014,1,1,7611,5407,183,1,10,9082664.4,1
1899,57415,21,1,1,43,87484,4,3,2020,1,1,7766,2974,260,1,0,5752367.0,1
1900,85486,33,0,1,46,78442,1,7,1993,0,0,4228,1406,388,0,2,8553308.3,0
1901,90981,76,1,1,89,82475,10,4,2013,0,1,3249,515,429,1,6,9107657.3,0
1902,12989,47,0,0,95,84007,10,4,2017,1,0,4646,5025,642,0,10,1306641.7,0
1903,89561,54,1,1,92,87853,8,1,1993,0,0,1171,1845,982,0,4,8968239.3,0
1904,28828,63,1,1,11,27902,2,8,1998,1,0,852,4236,507,1,1,2893152.8,1
1905,50956,33,0,0,25,84479,5,9,2008,0,1,3939,7465,370,0,1,5096675.8,0
1906,13082,24,1,0,48,65999,2,7,2005,0,1,6406,5906,892,1,3,1316514.5,0
1907,30645,87,0,1,28,65853,7,9,2011,0,1,7360,8340,674,0,7,3068569.1,0
1908,87669,30,1,1,23,92149,8,3,2000,0,0,5640,1935,520,1,8,8777427.0,0
1909,3577,50,1,1,94,57999,10,10,1993,1,1,1661,3944,536,0,10,366957.3,1
1910,92943,43,1,0,9,53873,1,6,1994,0,1,990,6301,967,0,8,9300361.4,0
1911,34721,80,0,0,55,47564,1,3,2012,1,0,8493,9639,434,1,1,3474091.2,0
1912,34764,16,0,1,80,39261,1,2,2020,1,1,7869,9091,972,0,6,3484320.0,0
1913,51329,27,0,0,63,37986,9,4,1990,1,1,7702,5317,745,0,7,5137918.0,0
1914,77198,68,0,1,76,53958,2,3,2020,0,0,5289,6596,844,1,3,7728649.0,0
1915,59560,21,0,0,69,31501,4,10,1999,1,1,3889,5046,843,1,0,5960180.9,0
1916,28561,85,0,1,11,71233,10,6,1999,0,1,9667,9533,381,1,7,2862521.9,0
1917,24323,65,1,1,46,49113,2,10,1995,0,1,5226,5244,682,0,4,2439231.5,0
1918,74383,58,0,0,14,20734,7,5,1992,1,1,6646,9713,984,0,6,7439935.2,0
1919,93734,17,1,1,62,29088,5,4,1999,0,1,2504,3891,325,0,2,9385146.9,0
1920,30342,26,0,0,91,29644,5,10,2020,1,1,7782,3894,494,1,10,3039602.0,0
1921,69629,20,1,1,95,48419,7,8,2016,1,0,8397,9994,934,0,7,6972311.6,1
1922,70494,69,1,1,98,30556,3,3,2005,0,0,5652,6478,160,0,9,7059376.5,0
1923,2609,84,0,1,88,33910,4,10,2012,0,0,7248,6156,545,0,1,270146.2,0
1924,95610,12,1,0,28,16949,3,9,2003,1,0,3708,7069,659,1,4,9567484.3,0
1925,26046,6,0,0,52,7677,1,6,2002,0,0,7397,7035,770,0,5,2609010.2,0
1926,65309,69,0,0,27,20662,4,9,1991,0,1,1967,8462,143,1,1,6532309.1,0
1927,17872,82,1,0,89,40057,10,2,1992,0,1,5328,9057,997,0,3,1791761.2,0
1928,46735,54,1,1,28,74206,6,10,2014,1,1,930,2111,218,1,7,4682390.4,1
1929,50560,23,0,0,49,39164,5,6,2002,1,0,6472,6235,800,0,5,5058512.2,0
1930,19714,35,1,1,47,23007,7,7,2016,1,1,839,7972,931,1,9,1983648.6,1
1931,41132,53,1,1,53,72566,5,8,2004,1,0,3108,107,133,1,1,4122535.4,1
1932,47615,4,0,0,77,290,1,7,2006,0,0,4618,339,371,1,5,4768372.6,0
1933,16187,31,1,1,22,16768,4,5,2014,1,1,8179,2845,587,1,1,1626142.4,1
1934,31616,59,0,1,35,28454,4,7,2008,0,1,4466,5674,790,1,10,3166791.8,0
1935,6551,52,1,1,3,82888,9,4,2018,1,0,5284,4222,267,0,10,662414.8,1
1936,34162,76,1,1,78,35560,6,9,2018,1,0,9530,5520,142,1,5,3426173.8,1
1937,23123,64,1,1,24,78425,9,8,2004,1,1,2847,9028,497,0,8,2319772.4,1
1938,65118,46,1,1,34,83042,4,1,2001,0,1,6403,7699,414,1,5,6521916.1,0
1939,52287,45,1,1,33,84580,6,6,2003,0,1,4820,8100,422,1,8,5233872.3,0
1940,86437,45,1,0,71,94679,8,9,2011,1,0,5509,2903,178,1,8,8651644.1,0
1941,53662,94,1,1,61,21744,8,2,2013,1,1,1995,8809,766,1,5,5371947.3,1
1942,27327,96,0,0,68,75406,10,9,1994,1,1,8888,9168,351,1,9,2739443.4,0
1943,13160,55,1,0,76,67551,6,9,1996,0,1,9049,8653,567,1,0,1323840.6,0
1944,99278,79,1,0,84,9586,3,8,2016,0,0,3816,8870,509,0,3,9937148.6,0
1945,8493,12,0,1,71,6909,3,1,1990,0,0,2561,3618,758,1,3,856106.0,0
1946,16101,66,1,1,36,5438,5,1,2013,1,0,1772,6971,115,0,10,1621185.3,1
1947,1054,53,1,0,9,46200,2,7,2008,0,1,9222,8858,516,1,2,108029.8,0
1948,40511,89,1,1,18,14273,7,7,1996,1,0,8694,9598,691,1,8,4060278.6,1
1949,62060,100,0,0,29,90952,3,9,2010,0,0,1718,1325,629,0,9,6207859.0,0
1950,35968,13,0,1,72,26340,5,8,2010,1,1,4207,4629,143,1,8,3602388.0,0
1951,89136,37,0,0,84,91205,8,8,2017,1,0,3786,6649,678,0,9,8920113.7,0
1952,16416,75,0,0,98,57335,4,3,2012,0,1,9495,7347,554,0,4,1650531.2,0
1953,92582,13,1,0,65,62542,8,8,2002,1,1,729,907,558,0,8,9268566.2,0
1954,91239,99,1,1,28,87820,9,6,2000,1,1,2326,2730,113,0,10,9133551.0,1
1955,94257,85,1,0,78,9021,3,1,2011,0,0,7725,8624,887,1,6,9435819.1,0
1956,6048,100,1,0,43,61339,4,7,1991,1,0,6009,4414,244,0,4,609426.1,0
1957,66222,7,0,1,99,96233,8,2,2001,1,0,6361,9076,140,1,6,6627187.1,0
1958,7917,39,0,1,51,877,1,8,2019,1,1,10000,3431,676,1,2,800462.9,0
1959,60498,78,0,1,79,48446,5,7,1991,0,0,7002,6802,652,1,5,6058305.1,0
1960,17635,17,1,1,20,12706,1,5,2004,0,0,6956,963,451,0,7,1770551.4,0
1961,56414,55,1,0,24,32319,5,1,2004,1,0,576,9972,770,0,7,5646944.4,0
1962,55984,92,0,1,51,35375,6,3,1999,0,1,4997,5660,213,0,5,5604992.9,0
1963,97184,95,0,1,60,41583,2,4,2012,0,1,5927,8522,256,0,8,9725732.2,0
1964,17673,92,0,0,51,30693,8,10,2013,1,0,6748,2558,268,1,3,1768662.3,0
1965,87561,32,0,0,34,16616,9,7,1997,0,1,1493,3897,184,1,3,8759873.7,0
1966,69323,36,0,1,51,30468,4,4,2005,1,1,2795,9327,290,1,7,6937072.5,0
1967,76373,33,0,1,32,69322,10,8,1995,0,1,4171,6097,182,1,6,7641233.5,0
1968,7362,14,0,0,16,13055,4,1,2000,0,0,6445,440,631,1,7,738168.0,0
1969,15822,15,0,1,16,90599,6,3,1995,1,0,1695,711,829,1,9,1584936.5,0
1970,74688,85,0,0,73,82728,5,7,2019,0,1,2289,4926,325,0,3,7475875.9,0
1971,15713,12,0,0,68,32542,3,10,2006,0,0,6405,8723,924,1,10,1576682.6,0
1972,79092,12,1,1,78,42106,3,7,1999,1,0,4549,7974,902,0,3,7920131.9,1
1973,51018,88,0,1,73,52753,5,3,1999,1,1,8565,3045,664,0,3,5108683.9,0
1974,19039,60,0,1,63,76684,2,7,2012,1,1,215,1894,806,0,6,1910454.2,0
1975,68660,9,1,1,50,62454,6,9,2018,1,0,8539,226,764,0,10,6875785.8,1
1976,81404,69,1,0,8,39713,7,5,2003,0,0,3559,3535,170,0,3,8145005.3,0
1977,84825,30,0,0,68,91913,5,8,2015,1,0,1942,3528,400,0,1,8484171.5,0
1978,77086,55,0,1,92,27478,9,5,1996,1,1,1357,9576,908,0,7,7714958.6,0
1979,18834,29,0,1,34,3629,10,4,2021,0,1,3958,1012,927,1,6,1887913.1,0
1980,30018,49,1,1,29,14808,10,3,2003,1,1,6324,8145,753,1,7,3008092.3,1
1981,11351,80,0,0,99,5847,7,3,1992,1,0,3688,9267,693,1,2,1139512.2,0
1982,80309,44,0,1,50,40668,2,9,2011,0,0,6134,7254,847,1,8,8039284.1,0
1983,12983,7,1,1,19,71169,9,2,2017,1,0,7650,956,114,0,9,1305339.7,1
1984,31706,12,0,1,86,82841,7,7,2016,0,1,1064,7961,246,0,6,3178060.6,0
1985,84568,45,1,1,86,35227,2,6,2021,1,0,6935,7273,236,1,3,8467953.1,1
1986,77604,38,0,1,47,67056,1,3,2019,1,0,5010,5814,335,0,9,7767659.9,0
1987,23118,75,1,1,81,81723,10,2,2012,1,0,8213,2582,479,0,0,2326378.2,1
1988,52851,68,0,0,43,12881,4,6,2021,0,1,3583,6388,145,0,6,5287766.1,0
1989,69364,24,1,1,2,44116,4,1,1992,0,1,9897,8681,154,0,9,6943393.2,0
1990,53645,57,0,0,14,14088,7,2,2015,1,0,9030,2592,885,0,7,5366189.5,0
1991,37819,91,0,0,93,88724,2,1,2020,0,0,1779,2138,822,0,4,3791037.0,0
1992,61578,47,1,1,35,38455,3,7,1999,1,1,4185,3674,812,0,7,6170525.9,1
1993,14443,11,1,1,13,95559,6,1,2000,0,1,5924,944,597,0,3,1452025.0,0
1994,42469,26,0,1,77,74056,4,7,2016,0,0,6642,3604,992,0,9,4258191.6,0
1995,12148,71,1,0,63,72752,7,7,1997,0,0,1751,3092,650,1,1,1218447.7,0
1996,43552,51,0,0,70,14069,7,5,2021,0,0,8136,590,591,1,7,4357922.1,0
1997,88589,2,0,0,81,59791,5,8,2001,0,1,3643,7048,201,0,9,8866678.1,0
1998,35133,26,1,0,60,46784,5,6,2005,1,1,5587,8954,727,0,5,3521964.5,0
1999,38502,77,1,1,11,33167,6,10,2010,1,1,8276,6588,407,0,9,3861362.0,1
