,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,target
1710,0,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1711,0,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1712,0,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1713,0,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1714,3,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1715,0,2,3,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,0,4,3,1
1716,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1717,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1718,3,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1719,3,0,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1720,3,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1721,3,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1722,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1723,0,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1724,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1725,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1726,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1727,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1728,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,1
1729,0,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1730,3,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1732,3,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1733,0,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1734,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1735,0,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1736,0,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1737,0,2,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,0,3,3,1
1738,3,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1739,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1740,0,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1741,3,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1742,3,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1743,0,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1744,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1745,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1746,0,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1747,3,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1748,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1749,3,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1750,0,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1751,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4,1
1752,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1753,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1754,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1755,3,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1756,3,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1757,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1758,0,2,0,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,1,3,3,1
1759,0,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1760,0,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1761,0,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1762,3,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1763,0,2,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,4,3,1
1764,0,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1765,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766,3,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1767,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1768,0,2,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,3,3,1
1769,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1770,0,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1771,0,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1772,0,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1773,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1774,0,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,4,3,1
1775,0,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1776,0,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1777,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1778,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1779,0,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1780,0,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1
1781,3,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1782,0,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1783,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1784,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1785,0,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1786,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,0,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1788,0,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1789,0,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1790,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1791,3,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1792,0,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1793,3,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1794,0,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1795,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1796,0,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1797,3,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1798,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1799,3,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1800,3,1,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1801,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1802,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1803,0,1,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,1,3,3,1
1804,3,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1805,3,1,4,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,0,3,3,1
1806,3,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1807,0,2,3,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,4,3,1
1808,0,1,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,4,3,1
1809,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1810,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1811,3,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1813,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1814,0,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1815,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1816,0,2,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,1,0
1817,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1818,3,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1819,0,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1820,3,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1821,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1822,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1823,3,2,0,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1824,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1825,3,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1826,0,1,4,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1827,3,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1828,0,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1829,0,1,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1830,0,1,3,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,4,3,1
1831,0,2,3,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1832,3,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1833,0,2,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,0,3,3,1
1834,0,2,0,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1835,0,2,4,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,3,3,1
1836,0,1,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1837,3,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1838,0,1,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,4,3,1
1839,0,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1840,0,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1841,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1842,0,1,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1843,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1844,0,1,4,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,0,3,3,1
1845,3,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1846,3,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1847,0,1,3,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1848,3,2,3,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,3,3,1
1849,0,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1850,3,2,4,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1851,0,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1852,0,2,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1853,0,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1854,0,2,3,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,0,4,3,1
1855,0,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,4,3,1
1856,0,2,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1857,0,2,4,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1858,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1859,0,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1860,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,4,3,1
1861,0,1,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,0,3,3,1
1862,0,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1863,0,2,3,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,4,3,1
1864,0,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1865,0,1,4,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1866,0,1,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,1,3,3,1
1867,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1868,0,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1869,0,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1870,0,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1871,3,2,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,4,3,1
1872,3,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1873,3,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1874,0,1,4,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1875,0,2,4,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,1,4,3,1
1876,0,1,3,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1877,0,2,4,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,4,3,1
1878,3,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1879,0,0,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1880,0,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1881,0,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1882,0,2,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,3,3,1
1883,0,2,0,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,4,3,1
1884,3,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,3,3,1
1885,3,2,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1886,3,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1887,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,3,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1889,0,2,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1890,0,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1891,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1892,0,0,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1893,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1894,0,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1895,0,1,0,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1896,0,2,0,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,4,3,1
1897,3,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1898,3,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1899,0,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1900,3,2,3,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,4,3,1
1901,0,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1902,3,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1903,3,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1904,0,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1905,3,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1906,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1907,0,2,0,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,1,3,3,1
1908,3,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1909,3,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1910,0,1,4,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1911,0,1,3,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1912,0,1,4,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,3,3,1
1913,0,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1914,3,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1915,3,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1916,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1917,3,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1918,3,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1919,3,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1920,0,2,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,4,3,1
1921,3,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1922,0,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1923,0,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1924,0,1,4,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,3,3,1
1925,3,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1926,0,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1927,0,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1928,3,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1929,3,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1930,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1932,0,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,1,3,3,1
1933,3,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1934,0,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1935,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1936,3,0,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1937,0,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1938,0,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1939,0,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1940,0,1,4,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1941,3,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,3,3,1
1942,0,2,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,3,1
1943,3,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1944,3,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1945,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1946,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1947,0,1,3,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,1,4,3,1
1948,0,1,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1949,0,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1950,0,2,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,3,3,1
1951,0,1,4,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,3,3,1
1952,0,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,4,3,1
1953,0,2,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,1,3,3,1
1954,0,2,0,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,0,3,3,1
1955,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1956,0,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1957,0,1,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,1,3,3,1
1958,0,2,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,1,4,3,1
1959,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1960,0,2,3,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,0,4,3,1
1961,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1962,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1963,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1964,3,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1965,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1966,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,1,3,3,1
1967,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1968,3,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,1,3,3,1
1969,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1970,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1971,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1972,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1973,0,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,4,3,1
1974,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1975,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1976,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,3,3,1
1977,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,1,4,3,1
1978,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1979,0,2,4,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1980,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1981,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1982,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1983,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1984,0,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,1,3,3,1
1985,0,2,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,4,3,1
1986,0,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1987,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1988,0,2,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,1,3,3,1
1989,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1991,0,2,3,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,1,3,3,1
