,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,target
2726,108,18,18,1,0,1,0,0,0,1,0,0,18.096,10,0,59.4,59.4,0
2727,116,19,19,0,0,0,0,0,0,1,3,1,41.944,25,0,10.36,10.36,0
2728,648,12,12,0,0,0,1,1,0,1,3,1,22.696,18,0,34.95,34.95,0
2729,634,16,16,0,0,0,0,0,0,1,3,1,-24.888,19,1,12.95,12.95,0
2730,430,14,14,0,0,1,0,0,0,1,3,0,27.768,8,0,12.95,12.95,0
2731,106,23,23,0,0,0,1,1,0,2,3,1,51.384,14,0,12.95,12.95,0
2732,101,19,19,0,0,1,1,1,0,2,3,1,25.4,12,1,12.95,12.95,0
2733,685,10,10,0,0,1,1,1,0,1,2,0,7.416,19,0,12.95,12.95,0
2734,101,0,0,0,0,1,0,0,0,1,1,0,35.448,10,0,25.9,25.9,0
2735,655,17,17,0,0,0,1,0,0,1,2,0,24.36,22,4,49.95,49.95,0
2736,102,13,13,0,0,0,0,1,0,3,3,0,20.544,20,0,38.85,38.85,0
2737,675,10,10,0,0,0,0,0,0,2,3,1,-15.152,16,1,10.36,10.36,0
2738,629,8,9,0,0,0,1,1,0,1,3,0,-64.192,16,0,38.85,38.85,0
2739,308,21,21,0,0,0,1,1,0,2,2,1,62.36,6,3,31.08,31.08,0
2740,426,15,15,0,0,0,1,0,0,1,3,1,51.656,12,0,49.95,49.95,0
2741,649,19,19,0,0,1,1,0,0,1,3,1,25.664,12,3,38.85,38.85,0
2742,655,13,13,1,0,0,1,0,0,1,0,1,-31.336,16,2,59.4,59.4,0
2743,680,6,6,0,0,1,1,0,0,1,2,1,-35.76,8,0,12.95,12.95,0
2744,670,23,23,0,0,0,0,0,0,1,3,1,38.328,14,0,38.85,38.85,0
2745,602,23,23,1,0,0,1,0,0,1,3,1,59.288,19,0,38.85,38.85,0
2746,685,9,9,0,0,1,0,1,0,1,0,1,47.72,27,0,31.08,31.08,0
2747,124,11,11,0,0,0,1,1,0,1,3,1,11.736,24,0,38.85,38.85,0
2748,369,14,14,1,0,1,0,0,0,2,3,1,18.856,10,3,11.01,11.01,0
2749,672,20,20,0,0,1,1,1,0,2,2,0,-18.752,9,1,38.85,38.85,0
2750,119,14,14,0,0,1,1,0,0,1,2,0,30.08,16,1,11.01,11.01,0
2751,119,21,21,0,0,1,1,0,0,1,3,1,-4.44,12,1,38.85,38.85,0
2752,355,14,14,0,0,1,1,0,0,1,3,1,19.4,9,9,38.85,38.85,0
2753,614,11,11,0,0,1,0,0,0,1,2,0,-43.496,8,0,31.08,31.08,0
2754,648,3,3,0,0,1,1,1,0,1,4,0,27.056,18,1,0.0,0.0,0
2755,648,19,19,0,0,1,0,0,0,1,3,0,46.528,10,0,10.36,10.36,0
2756,634,9,9,0,0,0,0,0,0,1,2,1,25.52,24,0,38.85,38.85,0
2757,630,16,16,0,0,1,1,0,0,1,2,0,14.416,9,0,12.95,12.95,0
2758,664,15,15,0,0,1,0,0,0,1,3,0,7.656,12,3,38.85,38.85,0
2759,672,17,17,0,0,1,1,1,0,5,0,0,61.112,8,2,12.95,12.95,0
2760,125,18,18,0,0,0,0,0,0,1,3,0,-51.968,27,0,38.85,38.85,0
2761,122,14,14,1,0,1,1,1,0,2,3,1,59.512,12,0,10.36,10.36,0
2762,630,9,9,0,0,1,0,0,0,2,3,0,18.376,9,9,12.95,12.95,0
2763,648,17,17,0,0,0,0,0,0,1,3,1,25.656,23,0,38.85,38.85,0
2764,108,16,16,0,0,1,1,1,0,2,4,0,-24.968,11,0,38.85,38.85,0
2765,655,16,16,0,0,0,1,1,0,1,4,1,12.272,10,0,12.95,12.95,0
2766,114,8,8,0,0,1,0,0,0,1,3,1,-41.912,7,0,38.85,38.85,1
2767,655,10,10,0,0,1,1,0,0,2,2,0,12.288,9,0,10.36,10.36,0
2768,688,16,16,0,0,1,1,0,0,2,0,1,-50.488,9,9,12.95,12.95,0
2769,109,23,23,0,0,1,1,0,0,1,3,1,-133.072,12,4,31.08,31.08,0
2770,644,0,0,0,0,1,1,1,0,1,2,0,25.032,12,0,25.9,25.9,0
2771,685,11,11,0,0,1,0,1,0,2,3,0,-52.936,24,0,38.85,38.85,0
2772,685,9,9,0,0,1,0,1,1,2,2,0,-23.296,9,9,12.95,12.95,0
2773,630,0,0,0,0,0,0,0,0,2,3,0,19.088,24,2,12.95,12.95,0
2774,606,19,19,1,0,0,1,0,0,1,3,0,15.176,16,0,49.95,49.95,0
2775,693,20,20,0,0,0,1,0,0,1,3,1,-4.416,19,1,12.95,12.95,0
2776,600,21,21,0,0,0,0,0,0,1,4,1,20.32,12,0,12.95,12.95,0
2777,117,16,16,1,0,1,1,0,0,1,3,0,20.472,8,0,38.85,38.85,0
2778,355,22,22,1,0,1,0,0,0,1,1,1,38.184,21,0,12.95,12.95,1
2779,308,11,11,0,0,0,0,0,0,1,3,0,-33.368,18,0,49.95,49.95,0
2780,119,16,16,1,0,0,1,1,0,2,2,1,18.96,28,0,49.95,49.95,0
2781,430,22,22,0,0,1,1,0,1,2,3,0,30.32,9,9,12.95,12.95,0
2782,683,23,23,0,0,1,0,0,0,1,3,0,23.568,11,0,38.85,38.85,0
2783,601,22,22,1,0,0,0,0,0,1,3,0,19.072,13,0,38.85,38.85,0
2784,118,10,10,1,0,1,1,1,0,2,3,1,-54.984,17,4,38.85,38.85,0
2785,369,17,17,0,1,1,1,1,0,1,3,0,21.496,14,1,38.85,38.85,0
2786,603,11,11,0,0,1,0,0,1,1,3,0,29.672,23,0,12.95,12.95,0
2787,124,22,22,0,0,1,1,1,0,2,3,0,0.392,10,0,38.85,38.85,0
2788,369,10,10,0,0,1,1,1,0,2,3,0,43.776,6,0,12.95,12.95,0
2789,110,11,11,0,0,0,0,0,0,1,4,1,2.432,7,0,9.99,9.99,0
2790,655,14,14,0,0,1,1,0,0,2,0,0,6.064,8,0,25.9,25.9,0
2791,428,17,17,0,0,0,1,1,0,1,3,1,36.448,18,0,38.85,38.85,0
2792,647,10,10,0,1,0,0,0,0,2,4,0,-13.312,8,4,0.0,0.0,0
2793,625,10,10,0,0,0,1,0,0,1,0,1,-0.424,20,3,38.85,38.85,0
2794,693,22,22,0,0,0,1,0,0,2,0,1,22.624,22,0,12.95,12.95,0
2795,122,17,17,0,0,0,1,1,0,1,3,0,23.4,16,3,38.85,38.85,0
2796,166,21,21,0,0,0,1,0,0,1,3,1,0.88,18,0,38.85,38.85,0
2797,119,0,0,0,0,1,1,0,0,1,3,0,6.608,13,0,12.95,12.95,0
2798,109,0,0,0,0,1,1,0,0,1,2,1,28.984,18,0,38.85,38.85,0
2799,116,17,17,0,0,1,1,1,0,2,3,1,18.704,19,1,34.97,34.97,0
2800,655,9,9,0,0,1,0,0,0,1,0,1,-11.864,10,0,38.85,38.85,0
2801,649,11,11,0,0,1,0,1,0,1,1,1,-53.984,9,9,38.85,38.85,1
2802,386,8,8,0,0,1,1,1,0,2,3,0,-3.656,11,0,31.08,31.08,0
2803,655,10,10,0,0,0,0,1,0,1,2,0,29.648,13,0,38.85,38.85,0
2804,198,13,13,0,0,0,0,0,0,1,0,1,-33.304,15,0,38.85,38.85,0
2805,386,8,8,0,0,1,1,0,0,1,0,0,-54.552,9,0,38.85,38.85,0
2806,109,19,19,1,0,1,1,0,0,1,2,0,-10.736,23,0,12.95,12.95,0
2807,111,15,15,0,0,1,0,0,0,3,3,0,42.832,9,2,10.36,10.36,0
2808,655,10,10,0,0,0,0,0,0,1,2,0,-56.12,29,0,38.85,38.85,0
2809,602,22,22,1,0,0,0,1,0,1,2,1,26.776,19,1,38.85,38.85,0
2810,650,23,23,0,0,1,0,0,0,1,2,0,46.464,11,0,11.01,11.01,0
2811,655,9,9,0,0,1,0,0,0,1,2,0,-21.96,6,0,12.95,12.95,0
2812,601,12,12,0,0,1,1,0,0,2,0,0,-11.88,14,4,12.95,12.95,0
2813,672,12,12,0,0,1,0,1,0,1,2,1,25.24,11,4,10.36,10.36,0
2814,127,13,13,0,0,1,0,1,0,1,2,0,17.592,12,0,10.36,10.36,0
2815,649,15,15,0,0,1,0,1,0,2,3,1,-3.648,6,2,12.95,12.95,0
2816,124,1,1,1,0,1,1,0,0,1,3,1,-1.552,23,0,31.08,31.08,0
2817,127,13,13,0,0,0,1,1,0,2,2,1,-37.072,8,2,38.85,38.85,0
2818,128,18,18,0,0,1,1,0,1,5,0,0,13.712,10,0,12.95,12.95,0
2819,601,13,13,0,0,1,0,0,0,1,0,0,-0.4,8,0,25.9,25.9,0
2820,430,22,22,0,1,0,1,0,0,1,0,0,-25.424,19,0,38.85,38.85,0
2821,647,9,9,0,0,1,0,0,0,1,3,0,28.016,14,0,10.36,10.36,0
2822,675,17,17,0,0,1,1,0,0,1,0,1,-54.984,26,0,12.95,12.95,0
2823,430,14,14,0,0,1,0,1,0,1,3,1,24.712,10,4,12.95,12.95,0
2824,629,15,15,0,0,0,1,1,0,1,3,1,-29.744,21,4,38.85,38.85,0
2825,166,20,20,1,0,0,0,0,0,1,3,0,33.008,7,0,12.95,12.95,0
2826,308,13,13,0,0,1,1,1,0,1,3,0,3.496,27,4,12.95,12.95,0
2827,630,9,9,0,0,1,0,0,0,1,0,1,8.176,14,0,25.9,25.9,0
2828,685,15,15,0,0,1,1,1,0,1,0,0,-87.408,12,3,12.95,12.95,0
2829,693,10,10,0,0,0,1,1,0,2,3,1,-14.944,22,0,38.85,38.85,0
2830,119,16,16,0,0,0,0,0,0,1,3,0,2.528,19,0,12.95,12.95,0
2831,112,20,20,0,0,1,1,1,0,1,3,0,-57.768,14,0,12.95,12.95,0
2832,601,14,14,0,0,0,0,0,0,1,4,1,23.344,22,4,0.0,0.0,0
2833,369,12,12,0,0,1,1,1,0,2,3,0,35.688,23,0,10.36,10.36,0
2834,655,8,8,0,0,0,0,0,0,1,2,0,-57.208,16,0,12.95,12.95,0
2835,117,14,14,0,0,0,0,0,0,2,2,0,1.736,22,0,12.95,12.95,0
2836,430,21,21,0,0,0,0,0,0,2,3,1,-31.384,19,3,11.01,11.01,0
2837,614,15,15,0,0,0,0,0,0,1,3,0,34.016,27,0,38.85,38.85,0
2838,453,0,0,0,0,1,0,0,1,1,4,0,-17.792,9,9,12.95,12.95,0
2839,128,9,9,0,0,1,1,0,0,1,3,1,35.056,18,0,25.9,25.9,0
2840,308,7,7,0,0,0,0,0,0,2,3,0,-54.656,18,0,38.85,38.85,0
2841,111,20,20,0,0,1,0,0,0,2,0,1,0.48,8,0,25.9,25.9,0
2842,108,14,14,0,0,1,1,1,0,1,3,0,-7.28,10,1,38.85,38.85,0
2843,166,7,7,0,0,0,1,0,0,2,3,0,10.592,20,0,12.95,12.95,0
2844,390,7,7,0,1,0,1,1,0,1,1,0,36.624,16,6,49.95,49.95,0
2845,117,18,18,1,0,0,0,0,0,1,3,1,35.456,26,0,38.85,38.85,0
2846,386,5,5,0,0,1,0,0,0,2,0,0,26.016,6,1,38.85,38.85,1
2847,106,23,23,0,0,1,0,0,0,2,0,0,-15.48,14,0,12.95,12.95,0
2848,398,17,17,1,0,1,1,0,0,1,2,1,17.824,23,0,31.08,31.08,0
2849,614,13,13,0,0,1,1,0,0,2,3,1,33.408,8,0,31.08,31.08,0
2850,428,5,5,0,0,1,0,0,0,1,3,0,-1.456,7,0,12.95,12.95,0
2851,386,22,22,1,0,0,0,1,0,1,4,1,40.0,12,0,12.95,12.95,0
2852,398,13,13,0,0,0,1,1,0,1,3,0,43.992,20,0,12.95,12.95,1
2853,649,11,11,0,0,0,1,0,0,1,2,1,-19.232,18,4,38.85,38.85,0
2854,308,8,8,0,0,0,1,1,0,1,0,0,-61.408,15,0,12.95,12.95,0
2855,118,22,22,0,0,0,1,1,0,2,3,0,-3.328,18,5,38.85,38.85,0
2856,685,12,12,0,0,0,0,0,0,1,3,1,18.016,19,0,12.95,12.95,0
2857,428,14,14,1,0,1,1,0,0,1,0,0,29.6,9,2,38.85,38.85,0
2858,385,17,17,0,0,0,0,0,0,1,3,0,29.256,23,3,12.95,12.95,0
2859,655,9,9,0,0,0,0,0,0,1,2,1,18.0,22,6,38.85,38.85,0
2860,124,13,13,0,0,0,1,0,0,1,0,1,1.192,22,4,38.85,38.85,0
2861,675,10,10,0,0,0,1,1,0,1,3,1,47.04,26,0,31.08,31.08,0
2862,601,14,14,0,0,0,1,0,0,1,3,0,-8.384,17,0,39.96,39.96,0
2863,398,21,21,0,0,0,0,0,0,1,3,1,14.648,16,0,31.08,31.08,0
2864,114,11,11,0,0,0,1,1,0,1,3,0,-19.192,8,0,12.95,12.95,0
2865,685,12,12,1,0,1,1,0,0,1,3,1,34.784,10,0,38.85,38.85,0
2866,693,12,12,0,0,1,0,0,0,2,3,0,-13.056,20,0,12.95,12.95,0
2867,614,9,9,0,0,1,1,1,0,1,3,0,-73.576,11,0,25.9,25.9,0
2868,600,19,19,0,0,0,1,0,0,1,3,0,38.664,8,0,12.95,12.95,0
2869,428,16,16,0,0,1,1,0,0,1,3,0,21.128,18,0,12.95,12.95,0
2870,655,15,15,0,0,0,1,0,0,1,3,1,-1.512,13,0,25.9,25.9,0
2871,685,2,2,0,0,0,0,0,0,1,3,0,49.432,16,2,12.95,12.95,0
2872,166,18,18,0,0,1,1,1,0,2,3,1,43.032,18,5,12.95,12.95,0
2873,648,22,22,0,0,1,0,0,0,2,1,1,-15.36,8,0,25.9,25.9,0
2874,123,8,8,1,0,1,1,1,0,1,3,0,1.936,11,0,20.72,20.72,0
2875,101,18,18,0,0,0,1,0,0,1,2,0,33.512,19,1,25.9,25.9,0
2876,655,19,18,0,0,1,0,1,0,2,3,0,59.848,16,0,12.95,12.95,0
2877,113,16,16,1,0,0,1,0,0,1,3,0,33.264,8,0,38.85,38.85,0
2878,430,9,9,0,0,1,0,0,0,1,2,0,37.16,12,4,12.95,12.95,0
2879,649,7,7,0,0,0,0,1,0,1,2,0,-24.712,23,0,49.95,49.95,0
2880,685,4,4,1,0,1,1,1,0,1,3,0,-122.304,6,0,25.9,25.9,0
2881,602,11,11,0,0,1,1,1,0,1,3,0,13.344,8,2,12.95,12.95,0
2882,667,18,18,0,0,1,1,1,0,2,2,0,4.272,18,0,12.95,12.95,1
2883,672,17,17,0,0,1,1,1,0,1,3,0,23.976,19,0,12.95,12.95,0
2884,166,7,8,0,0,0,1,1,0,1,3,0,-33.76,17,3,38.85,38.85,0
2885,385,10,10,1,0,1,1,1,0,2,2,1,21.808,6,0,12.95,12.95,0
2886,111,15,15,0,0,1,1,1,0,1,3,1,36.792,10,0,20.72,20.72,0
2887,122,19,18,1,0,1,0,1,0,1,3,1,38.376,24,0,12.95,12.95,0
2888,398,11,11,0,0,1,0,0,0,1,3,0,12.304,7,0,38.85,38.85,0
2889,600,11,11,1,0,0,1,1,0,1,2,0,17.976,9,1,38.85,38.85,0
2890,428,18,18,0,0,1,0,0,0,2,3,0,7.832,8,0,12.95,12.95,0
2891,398,14,14,0,0,1,1,1,0,2,3,0,0.72,9,0,38.85,38.85,0
2892,650,22,22,0,0,0,0,0,0,2,3,1,23.96,20,0,12.95,12.95,0
2893,601,1,1,1,0,1,0,0,0,1,2,0,40.872,9,9,12.95,12.95,0
2894,308,17,17,0,0,0,0,0,0,1,3,0,31.112,17,0,12.95,12.95,0
2895,683,14,14,0,0,0,1,1,0,1,2,1,44.28,18,0,10.36,10.36,1
2896,113,22,22,0,0,0,1,1,0,1,3,0,-63.504,19,0,38.85,38.85,1
2897,308,18,18,0,0,1,1,0,0,3,3,1,14.056,7,0,10.36,10.36,0
2898,693,7,7,0,0,1,1,0,0,1,0,0,5.632,20,0,12.95,12.95,0
2899,672,9,9,0,0,1,1,0,0,1,0,0,16.96,11,4,12.95,12.95,0
2900,453,13,13,0,0,0,1,0,0,1,3,0,2.296,18,6,12.95,12.95,0
2901,685,7,7,0,0,1,1,0,0,1,3,1,8.392,8,0,12.95,12.95,0
2902,432,11,11,0,0,1,1,1,0,1,3,0,13.792,6,0,59.4,59.4,0
2903,672,18,18,0,0,1,1,0,0,1,3,0,23.992,10,0,39.96,39.96,0
2904,600,20,20,0,0,0,0,0,0,1,3,1,35.456,15,2,38.85,38.85,0
2905,428,18,18,0,0,1,1,0,0,1,3,0,9.304,6,2,12.95,12.95,0
2906,655,9,9,0,0,0,1,1,0,1,3,1,13.888,9,3,49.95,49.95,0
2907,452,11,11,0,0,1,0,1,0,2,3,0,11.096,11,2,12.95,12.95,0
2908,103,22,22,0,0,0,1,1,0,2,2,0,55.216,20,0,49.95,49.95,0
2909,655,17,17,0,0,0,0,0,0,1,2,0,-30.128,15,0,12.95,12.95,0
2910,685,11,11,1,0,0,1,1,0,1,3,0,-15.704,21,0,12.95,12.95,0
2911,655,17,17,0,0,1,1,1,0,1,2,1,-51.304,9,2,12.95,12.95,0
2912,151,18,18,0,0,1,0,1,0,2,2,0,32.224,9,2,12.95,12.95,0
2913,614,18,18,0,0,0,0,1,0,2,3,0,-42.208,17,1,38.85,38.85,0
2914,122,20,20,0,0,0,0,0,0,1,2,0,-29.0,16,0,11.01,11.01,0
2915,664,11,11,0,0,1,1,1,0,1,2,1,-10.128,21,0,12.95,12.95,0
2916,693,21,21,0,0,0,1,0,0,1,3,0,35.792,24,0,12.95,12.95,0
2917,672,16,16,0,0,1,1,0,0,2,2,1,7.528,7,1,49.95,49.95,0
2918,386,11,11,0,0,1,1,0,0,2,3,1,0.984,9,9,38.85,38.85,0
2919,369,13,13,0,0,0,1,1,0,1,3,0,14.792,19,0,38.85,38.85,0
2920,675,20,20,0,0,1,0,0,0,2,3,1,21.216,9,9,12.95,12.95,0
2921,675,14,14,1,0,1,0,0,0,1,3,1,47.304,12,4,10.36,10.36,0
2922,123,16,15,0,0,0,0,0,0,3,2,1,27.632,17,0,11.01,11.01,0
2923,128,18,18,0,0,1,0,0,0,1,2,0,-9.632,9,3,38.85,38.85,0
2924,369,20,19,0,0,0,0,0,0,2,2,1,33.992,15,0,12.95,12.95,0
2925,693,11,11,0,0,0,1,0,0,1,0,0,-63.416,9,0,49.95,49.95,0
2926,124,21,21,0,0,1,1,1,0,1,3,1,1.744,10,2,38.85,38.85,0
2927,102,15,15,0,0,1,0,0,0,1,3,0,-1.68,9,9,12.95,12.95,0
2928,600,9,9,0,0,0,1,0,0,1,3,1,-28.328,25,2,12.95,12.95,0
2929,601,21,21,0,0,0,0,0,0,1,0,0,-3.816,20,0,38.85,38.85,0
2930,107,23,23,1,0,0,1,0,0,2,3,0,-30.688,22,0,12.95,12.95,0
2931,650,15,15,0,1,1,0,0,0,3,3,0,22.656,10,3,12.95,12.95,0
2932,685,17,17,0,0,1,1,0,0,1,0,0,14.392,7,2,38.85,38.85,0
2933,664,15,15,0,0,1,1,1,0,1,2,1,-7.584,11,1,38.85,38.85,0
2934,655,19,19,0,0,1,1,0,1,1,4,0,-45.992,12,0,31.08,31.08,0
2935,670,23,23,1,0,0,0,1,0,1,3,0,30.736,17,0,38.85,38.85,0
2936,362,9,9,0,0,0,1,1,0,1,0,1,-49.864,7,3,25.9,25.9,0
2937,685,17,17,0,0,1,1,1,0,1,2,0,5.392,8,0,12.95,12.95,0
2938,109,11,11,0,0,0,0,0,0,1,4,0,27.296,21,0,0.0,0.0,0
2939,601,18,18,0,0,0,0,0,0,1,3,0,7.728,26,0,12.95,12.95,0
2940,601,22,22,0,0,1,1,1,0,3,2,0,52.448,9,3,20.72,20.72,0
2941,107,15,15,0,0,1,0,0,0,1,3,1,48.864,9,0,12.95,12.95,0
2942,693,16,16,0,0,1,0,0,0,1,3,0,-2.096,20,0,12.95,12.95,0
2943,430,12,12,0,0,1,1,0,0,3,2,1,6.28,8,0,11.01,11.01,0
2944,367,15,15,0,0,0,0,1,0,1,3,0,-36.088,21,0,49.95,49.95,0
2945,600,16,16,0,0,0,1,1,0,1,2,0,4.44,17,0,38.85,38.85,0
2946,308,9,9,0,0,1,1,0,0,1,3,1,-8.48,10,3,10.36,10.36,1
2947,672,15,15,0,0,1,0,0,0,1,3,0,-3.12,6,0,10.36,10.36,0
2948,675,19,19,0,0,1,0,0,0,1,0,1,33.848,25,0,12.95,12.95,0
2949,655,9,9,1,0,1,1,0,0,1,0,0,-3.768,10,0,38.85,38.85,0
2950,166,8,8,0,0,1,1,0,1,1,2,0,5.288,11,1,10.36,10.36,0
2951,102,14,14,0,0,0,1,1,0,1,3,1,18.376,18,0,25.9,25.9,0
2952,675,12,12,0,0,0,0,0,0,1,3,1,24.832,16,0,49.95,49.95,0
2953,430,7,7,0,0,1,1,0,0,3,2,0,-23.344,13,2,38.85,38.85,0
2954,675,1,1,0,0,0,0,0,0,1,3,1,52.36,20,1,49.95,49.95,0
2955,614,13,13,0,0,1,1,1,0,2,3,0,41.008,10,0,12.95,12.95,0
2956,683,15,15,0,0,0,0,0,0,1,3,0,47.344,31,0,59.4,59.4,1
2957,685,9,9,0,0,1,1,0,0,2,3,0,45.12,28,0,12.95,12.95,0
2958,655,12,12,0,0,1,0,0,0,1,0,0,40.784,9,0,38.85,38.85,0
2959,110,16,16,0,0,0,0,0,0,1,4,0,-59.368,7,4,12.95,12.95,0
2960,398,12,13,0,0,0,1,1,0,1,2,0,-9.592,8,1,38.85,38.85,0
2961,113,20,20,0,0,1,1,0,0,1,3,0,20.48,7,0,38.85,38.85,0
2962,685,16,16,0,0,0,0,0,0,1,3,1,-39.288,10,3,12.95,12.95,0
2963,104,16,16,0,0,0,0,0,0,1,0,0,-107.168,8,0,25.9,25.9,0
2964,655,15,15,0,0,0,1,1,0,3,2,0,49.976,33,0,12.95,12.95,0
2965,655,9,9,0,0,0,0,0,0,1,3,1,40.808,26,0,12.95,12.95,0
2966,649,8,8,0,0,1,0,0,0,1,3,0,-18.888,7,0,12.95,12.95,0
2967,125,20,20,0,0,1,1,1,0,1,3,0,-22.32,7,0,38.85,38.85,0
2968,600,22,22,0,0,1,1,1,0,1,2,0,16.92,6,0,12.95,12.95,0
2969,369,12,12,1,0,1,0,0,0,1,2,0,6.104,9,0,11.01,11.01,0
2970,602,16,16,0,0,0,1,0,0,1,2,0,-3.64,11,0,49.95,49.95,0
2971,124,19,19,1,0,0,0,0,0,1,2,0,29.504,15,4,12.95,12.95,0
2972,385,23,23,0,0,1,0,0,0,3,2,0,27.408,6,0,12.95,12.95,0
2973,685,19,19,0,0,1,0,0,0,2,3,0,-19.84,9,9,38.85,38.85,0
2974,629,18,18,0,0,0,1,0,0,1,0,0,6.88,22,0,49.95,49.95,0
2975,670,22,22,0,0,1,0,0,0,1,2,1,28.048,27,0,10.36,10.36,0
2976,600,14,14,1,0,0,1,0,0,1,2,0,9.368,20,0,19.95,19.95,0
2977,601,10,10,0,0,1,1,1,0,1,0,0,-4.712,12,0,38.85,38.85,0
2978,614,22,22,0,0,1,1,1,0,2,0,0,-24.264,9,0,12.95,12.95,0
2979,693,14,14,0,0,0,0,1,0,3,3,1,25.08,9,2,25.9,25.9,0
2980,114,19,19,0,0,1,1,0,0,1,3,0,23.712,11,3,12.95,12.95,0
2981,108,15,15,0,0,0,1,1,0,1,4,1,11.816,6,2,12.95,12.95,0
2982,369,13,13,0,0,1,0,0,0,2,2,1,30.688,9,0,12.95,12.95,0
2983,680,22,22,0,0,0,0,0,0,1,3,0,46.48,20,2,12.95,12.95,0
2984,308,16,16,0,0,0,1,0,0,1,3,0,-21.4,29,0,12.95,12.95,0
2985,679,0,0,0,0,1,0,0,0,1,3,0,0.368,16,2,12.95,12.95,0
2986,128,20,20,0,0,1,1,1,0,1,3,1,8.392,7,0,38.85,38.85,0
2987,308,14,14,0,0,1,1,1,0,4,4,0,22.2,9,9,12.95,12.95,0
2988,120,14,14,0,0,1,1,1,0,1,3,0,-27.072,15,0,10.36,10.36,0
2989,308,10,10,0,0,0,1,1,0,1,3,1,26.992,18,7,12.95,12.95,0
2990,166,19,19,0,0,1,0,0,0,1,0,1,43.768,6,0,38.85,38.85,0
2991,600,13,13,0,0,1,1,0,0,1,3,1,17.104,9,0,31.08,31.08,0
2992,602,17,17,0,0,0,0,0,0,1,2,1,-25.672,8,0,38.85,38.85,0
2993,104,17,17,0,0,0,1,0,0,1,3,1,-0.792,19,0,38.85,38.85,0
2994,122,3,3,0,0,1,0,0,0,1,3,0,39.32,20,0,25.9,25.9,0
2995,601,12,12,0,0,0,1,1,0,1,0,0,-63.272,23,0,12.95,12.95,0
2996,602,14,14,0,0,0,0,0,0,2,2,1,-46.608,9,0,11.01,11.01,0
2997,453,19,19,0,0,0,1,0,0,2,3,1,-49.248,10,0,10.36,10.36,0
2998,672,12,12,0,0,1,1,1,0,2,3,1,59.616,14,0,12.95,12.95,0
2999,390,20,20,0,0,0,0,0,0,1,3,0,41.768,19,1,12.95,12.95,0
3000,649,20,20,0,0,1,0,0,0,1,0,1,-81.768,6,0,38.85,38.85,0
3001,685,18,18,1,0,1,1,1,0,1,3,0,40.112,10,2,12.95,12.95,0
3002,630,18,18,0,0,0,1,1,0,1,3,1,33.6,25,0,49.95,49.95,0
3003,166,14,14,0,0,0,0,0,0,1,3,1,38.992,20,0,38.85,38.85,0
3004,420,12,12,0,0,0,1,0,0,1,2,0,26.504,20,1,12.95,12.95,0
3005,600,23,23,0,0,1,1,1,0,1,3,1,8.832,9,0,38.85,38.85,0
3006,430,2,2,0,0,0,0,0,0,1,1,1,3.616,25,0,11.01,11.01,0
3007,120,17,17,0,0,0,1,1,0,1,2,1,-58.256,24,0,38.85,38.85,0
3008,362,11,11,0,0,0,0,0,0,1,3,1,-7.056,18,0,12.95,12.95,0
3009,650,18,18,0,0,1,0,0,0,1,2,1,44.824,21,0,12.95,12.95,0
3010,675,7,7,1,0,1,0,1,0,1,3,1,19.28,11,0,38.85,38.85,0
3011,398,11,11,1,0,1,1,1,0,3,2,0,26.776,8,2,12.95,12.95,0
3012,655,12,12,0,0,1,0,0,0,1,3,0,14.936,9,9,10.36,10.36,0
3013,672,16,16,0,0,0,0,0,0,1,2,0,31.624,16,3,12.95,12.95,0
3014,115,14,14,0,0,0,1,1,0,1,3,1,-43.736,18,2,11.65,11.65,0
3015,109,11,11,0,0,0,1,0,0,1,3,1,33.424,17,0,38.85,38.85,0
3016,369,19,19,0,0,0,0,0,0,1,3,0,29.648,23,0,11.01,11.01,0
3017,128,22,22,0,0,1,1,1,0,2,3,0,-32.504,7,0,12.95,12.95,0
3018,308,14,14,0,0,1,0,0,0,1,3,1,-23.744,6,0,12.95,12.95,0
3019,655,11,11,0,0,0,0,0,0,1,2,0,39.816,6,2,49.95,49.95,0
3020,675,2,2,0,0,1,0,1,0,1,3,0,21.072,6,0,12.95,12.95,0
3021,614,7,7,0,0,0,0,0,0,1,3,1,-8.64,21,0,19.95,19.95,0
3022,109,20,20,1,0,1,1,0,0,1,3,0,9.72,6,0,11.01,11.01,0
3023,127,21,21,1,0,1,0,0,0,1,3,0,31.168,9,0,12.95,12.95,0
3024,644,23,23,0,0,1,0,0,0,1,2,0,-44.792,10,0,38.85,38.85,0
3025,685,20,20,1,0,0,1,1,0,1,4,0,-38.112,6,0,12.95,12.95,0
3026,614,10,10,0,0,0,1,1,0,1,3,1,26.568,18,0,38.85,38.85,0
3027,127,13,13,0,0,0,0,0,0,1,3,1,49.624,26,3,12.95,12.95,0
3028,600,15,15,0,0,0,0,0,0,1,1,1,26.344,18,0,38.85,38.85,0
3029,655,13,14,0,0,0,1,1,0,1,3,1,40.672,12,0,38.85,38.85,0
3030,355,21,21,1,0,1,1,0,0,1,3,0,-15.736,13,0,38.85,38.85,0
3031,601,8,8,1,0,1,1,1,0,1,2,0,26.64,7,1,10.36,10.36,0
